Unnamed: 0	description	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121685	S210421121686	S210421121687	S210421121703	S210421121704	S210421121705	S210421121706	NR	STD-NR	Total
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														370862.5740715484	329945.29711932247	700807.8711908709
														183.92478625690893	1789.2279805948224	1973.152766851732
														461.5767334525765	321.7141245367583	783.2908579893348
														8180.307411417593	4534.4137403895775	12714.72115180717
														283860.27288733947	324725.0513512153	608585.3242385548
														464706.5303152751	457964.32335358864	922670.8536688637
														39180.02465632542	97803.6473781818	136983.6720345072
														1253.5824311758372	345.54961511454	1599.1320462903773
														26852.69710199528	65944.8670065259	92797.56410852118
														178619.79620135436	269454.0751603837	448073.87136173807
														142678.06503346396	248315.8660100796	390993.9310435435
														243739.17841062063	328129.45658273884	571868.6349933594
														424943.96820422966	319810.00569395034	744753.9738981801
														1098.796263165896	650.24156311487	1749.0378262807662
														301722.4560363296	213291.86722922148	515014.323265551
														388970.5386437317	394746.1028566954	783716.6415004272
														424671.3008848914	446247.19485280575	870918.4957376972
														212.0473400799555	943.9901433108532	1156.0374833908088
														5.439106311125342	78.0503290574126	83.48943536853794
														22172.500401715537	49460.61813234307	71633.11853405861
														142.30298075922707	431.9094685181046	574.2124492773316
														387603.9471875229	354888.7773451446	742492.7245326675
														206817.8567077642	176140.8373004561	382958.69400822034
														6110.120463156565	14699.563793467089	20809.68425662365
														176055.34928296274	184449.2240613101	360504.5733442729
														259373.3908676629	342505.8978004857	601879.2886681487
														91.29260312573572	199.2141076988063	290.506710824542
														131407.63015026547	294122.0657876037	425529.69593786914
														234.0206772243408	1302.8935460240684	1536.9142232484091
														349040.0018330074	277664.3675585501	626704.3693915575
														53.759704052771546	155.3747457841634	209.1344498369349
														568166.8409299914	333928.26895338274	902095.1098833742
														2220.048265846636	1259.906940443019	3479.9552062896546
														5319.659603325394	3869.092224744183	9188.751828069577
														15218.611661283956	29727.36132846075	44945.9729897447
														480838.15646124096	332260.4866154861	813098.6430767272
														247853.5100174328	210195.2864558641	458048.7964732969
														138246.83182743535	229993.9108130388	368240.7426404741
														334212.2915692763	219074.2300955352	553286.5216648115
														51191.7252201434	92706.29084142223	143898.01606156564
														32968.02075960691	95391.58902347356	128359.60978308046
														146175.83711565522	163277.4855361321	309453.3226517873
														8660.165014933706	26410.383034081235	35070.54804901494
														176173.97859632722	212855.6451078077	389029.62370413495
														5.306340634108403	617.1574425521599	622.4637831862683
														66.80775412359561	656.6858139484389	723.4935680720345
														111889.15015524096	184151.96925201223	296041.1194072532
														7848.79669857438	41420.46377222515	49269.26047079953
														8660.165014933706	26410.383034081235	35070.54804901494
														452756.7467387949	376179.20253233856	828935.9492711334
														26290.774262071645	21172.1289490522	47462.90321112384
														148890.31106767396	160459.341450523	309349.65251819696
														274950.3910562336	241785.9154514272	516736.3065076608
														396155.0017995188	422765.5510545666	818920.5528540853
														218898.46004607595	376191.6083857852	595090.0684318611
														4810.149916134774	4089.056459395505	8899.206375530279
														442914.733107065	378195.7648620626	821110.4979691277
														98032.43278238946	176204.6300080212	274237.06279041065
														8707.025435558406	8021.730329091628	16728.755764650035
														5807.8426559164345	5163.908394704862	10971.751050621297
														10513.983088089188	28268.78375326277	38782.76684135196
														1162.979003487251	869.4313637786829	2032.410367265934
														34891.408247824176	19792.055798300808	54683.46404612498
														43670.54157734995	55756.30179973204	99426.84337708198
														60577.507687356665	114194.33899701633	174771.84668437298
														153072.03068432256	64685.46584183755	217757.4965261601
														339189.2319000521	321442.54061029915	660631.7725103513
														165191.61276188662	193525.5770509785	358717.1898128651
														179108.20398851662	210609.2361855905	389717.4401741071
														32.254517370624285	49.47695655665661	81.73147392728089
														412097.7409619954	427205.7773809074	839303.5183429029
														7275.939744598406	3746.8289645161713	11022.768709114578
														1271.183190714225	2121.0454471626936	3392.2286378769186
														24027.9016167422	34457.15500026504	58485.056617007234
														2042.4704246045312	6657.844686836315	8700.315111440847
														2.6150000000000005e-13	93.98477883283502	93.98477883283527
														2462.8418338744814	2064.7276475084127	4527.569481382894
														216297.0401550968	241430.564747812	457727.6049029088
														15264.891346918426	56009.80210808853	71274.69345500696
														0.0	146.21335602556312	146.21335602556312
														1759.9132412276529	1490.553159997104	3250.4664012247567
														6.632882572020157	770.4149206373108	777.047803209331
														4572.728804635293	19305.989397658243	23878.718202293538
														243.338286219192	1514.657521362184	1757.995807581376
														310616.29791324056	174573.96044861636	485190.2583618569
														373345.9327096132	353776.0252291695	727121.9579387826
														491005.33848494914	586433.0677987122	1077438.4062836613
														175333.3911628195	234108.89728239388	409442.2884452133
														1253.5824311758372	345.54961511454	1599.1320462903773
														2012.291656479036	1331.0759722542011	3343.3676287332373
														1540.2654037720906	2356.8969570400222	3897.1623608121126
														18803.372873529548	17290.696804133415	36094.06967766296
														388232.0256014704	241662.1762777705	629894.2018792408
														103971.4801089615	106969.20563611932	210940.6857450808
														130140.2913285327	146056.04307143978	276196.33439997246
														7593.797320780209	67044.62467670615	74638.42199748637
														94614.38428465035	243325.35204317223	337939.7363278225
														8862.074610679863	26553.768612238346	35415.84322291821
														17131.760498847336	29523.723936396167	46655.4844352435
														61296.40647120115	179864.9947789741	241161.4012501753
														0.0314840286559046	680.0193895301597	680.0508735588156
														29634.96852214005	31723.554264576745	61358.52278671679
														44144.43025448624	56526.39615016269	100670.82640464892
														0.0	206.5690905168605	206.5690905168605
														374.6032309619706	1182.926187327763	1557.5294182897337
														842.9285793040088	2718.707484176113	3561.636063480122
														2165.428254745302	12406.162022730676	14571.590277475978
														7019.244235040245	12641.479545603836	19660.723780644083
														71708.98478725337	146648.02383534214	218357.00862259552
														493525.8323567163	365935.8413067172	859461.6736634334
														113419.28418867844	215623.3686020701	329042.6527907486
														43752.82895123202	91189.8119728546	134942.64092408662
														8301.895913863835	23122.094498528648	31423.990412392483
														0.0075945473272321	0.0116477768506725	0.0192423241779046
														339385.96273002395	243103.16950694093	582489.1322369649
														357230.8395651195	271294.9309075953	628525.7704727148
														249985.7085595778	220533.9069449864	470519.61550456414
														386547.53985970415	378088.1872899477	764635.7271496519
														300026.6786356279	357315.35968677874	657342.0383224066
														22014.65268062861	46825.64527237297	68840.29795300157
														22937.95061689389	63394.86041937136	86332.81103626524
														335477.2621410689	277739.0019313892	613216.264072458
														3624.373813483937	9267.992792178253	12892.366605662188
														314.73054887501576	1864.3043020611	2179.034850936116
														180566.14710364817	90999.48966633786	271565.636769986
														318299.5098423882	180413.00676897605	498712.51661136426
														0.0	483.3081579108105	483.3081579108105
														70.44094791211428	116.02160151927626	186.46254943139053
														0.3685806569201909	170.21710035857942	170.5856810154996
														273.33912476030576	1513.9461315922836	1787.2852563525894
														232.79169026700723	1289.329709140216	1522.1213994072232
														477.4052852730935	6799.944772918387	7277.35005819148
														74577.72786136348	134675.04255831294	209252.77041967644
														0.0	8.70103961607731	8.70103961607731
														0.0001420905169822	1360.0079057063724	1360.0080477968893
														88604.42074582572	92587.92708557643	181192.3478314021
														408684.233060664	420738.4581281717	829422.6911888358
														405463.4456796264	394126.4471923575	799589.8928719839
														14.27091404992662	406.1315797641371	420.4024938140637
														13231.287654506174	26511.033137841536	39742.32079234771
														516.1882446251186	723.7692869517291	1239.9575315768475
														1.3807581317771216	128.6494446037105	130.03020273548762
														131.24691407369812	1057.630111081342	1188.87702515504
														2002.2508142397644	1261.244851026443	3263.495665266208
														82556.77320637026	82896.60440419076	165453.37761056103
														12265.44552139946	18326.06934429928	30591.514865698737
														32513.606410187745	69654.64524041812	102168.25165060586
														199.05809500282265	2206.3050785702453	2405.363173573068
														84.65568956619968	2730.092708570121	2814.7483981363207
														392462.2918403935	408311.5508558607	800773.8426962541
														405378.96007970313	447959.597373791	853338.557453494
														444106.8867541915	464063.6825757264	908170.569329918
														380974.97058375616	377622.498372912	758597.4689566682
														411004.455131586	449646.3759137527	860650.8310453387
														366977.0694749876	346811.2341575789	713788.3036325665
