	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
PWY-6507	481.1957380084866	3395.8021965377307	3083.9789935852496	1644.770012068232	436.8885322196725	9947.899207459735	2639.0125834001296	15343.724931505001	2104.711950045229
PWY-6519	343.0226009015941	3841.1454154734433	1045.43299316841	2855.919303328344	859.1704820180835	5038.230266986017	3894.8756006365106	2138.272648398108	318.9075635010561
PWY-6545	1844.2172667313903	3664.14182584313	2967.790024100042	8964.171273854925	528.5196274784485	8493.848273463273	2740.46700845068	5702.23628376389	615.978870835248
PWY-6562	10.501838003195298	14.143489611752639	18.486198996265347	319.02939082209895	4.481477612988158	302.45691404065917	18.88631977640377	92.98955679986214	24.59992907827254
PWY-6572	0.0007188968411431673	621.1244548444287	0.0011451831564141567	20.968778767921833	0.011055582641367587	92.12676798991832	719.7547972235501	174.77251915768696	9.519676800703142
PWY-6581	0.0	0.0	0.0	0.0	0.011550843795439995	0.0	0.0	0.0	0.0
PWY-6588	4651.734772618043	3338.261149848119	10324.463658702787	36352.74428619438	850.8928478744481	18991.872622536353	3093.675546489539	2448.4641593406222	193.1589543080657
PWY-6590	1594.570258105987	2860.7830185875314	3085.808593118019	9999.07700682292	440.9696109859599	7893.981625428347	2079.7125644834355	2800.9088625466597	296.02237737037575
PWY-6608	6220.1946474604865	7981.114847186699	3402.6287447468926	47589.6148017627	1226.8895087067417	20341.551971281104	4849.670526228294	8671.948218763884	1036.0266061545258
PWY-6609	10303.767377005177	6490.077497720379	7751.931236944401	72223.28061448054	1573.6589174391754	29492.386125816956	7337.522762029892	14242.32179770806	1826.4367183376648
PWY-6612	5364.876894185205	4208.460549244606	2828.675956340043	38348.37079774882	690.5726717538649	10732.801932353896	3723.859581748165	6420.591940172634	667.5870353289995
PWY-6628	2466.3604248430597	5326.946828434717	2137.090769115399	10721.144544253651	498.2973955152099	6220.533938508946	2520.536105233831	4109.15719891306	783.5849832593179
PWY-6629	364.8076209825465	297.54517449832275	779.1341740239375	823.4306180613446	144.54295835304217	794.7385055746018	837.8793064102682	669.2624402112318	189.01951096480911
PWY-6630	2461.259873183168	5244.593735809753	2131.935047121739	10712.674456523438	492.72747203296706	6207.252019141092	2494.687537718142	4090.1264660531124	776.7044804085222
PWY-6641	32.32911494785609	130.32427872596594	26.979931338914625	39.35535373054192	0.0011899104411659876	654.0180627598095	105.70884367164658	366.02621537847864	28.130049595774224
PWY-6654	0.0	0.0	0.0	0.0	0.05340633431839851	2.0206821479332904	0.0	0.0	0.0
PWY-6660	0.0	0.0	0.0	0.0	8.191772873588313e-06	0.0	0.0	0.0	0.0
PWY-6662	0.0	0.0	0.0	0.0	6.826477461160173e-06	0.0	0.0	0.0	0.0
PWY-6690	60.148599360722464	122.64599021766954	111.68407556788746	154.798818389818	14.716564133137028	120.45701464286171	145.55795107108668	209.8789428863927	38.5281145205664
PWY-6700	4426.988000701671	3996.7640818216373	4387.580082693498	33445.518317516675	1110.0604366733226	11852.593707195821	4803.377243037325	4316.425724132406	598.713713009362
PWY-6703	907.8146948287258	2976.4490719030514	1671.520867546358	6867.808506869293	875.0462603463345	7548.1861675408045	3861.1346498952216	3286.4900288595854	478.2556499113931
