	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
P125-PWY	1272.7479356859287	3209.929325166431	3505.0697031888308	2183.9579060996666	397.3272679051491	11837.706093534902	1919.5620342297138	3374.725276903916	149.8488739374066
P161-PWY	6415.265321005764	4626.161554860532	5301.345686284399	41606.29846844585	953.5656293078091	22957.350083218418	4395.10966876947	12848.674004638633	1746.040897240098
P162-PWY	363.08876861205056	792.265968408517	1389.1044208268218	1345.7206888393591	190.4141360832881	3918.868254462963	830.8648084008563	1657.976467453986	138.13315373026938
P163-PWY	457.44098716109045	318.5567416451658	789.5458887107255	911.8109591510195	211.02681254424166	4159.703525282316	652.1876239429903	584.287542944184	44.36326348335137
P164-PWY	5394.481837405102	4519.125408322212	4717.098765256725	18632.05348431363	885.8782635811134	20802.053841159126	3004.9401958840313	7430.712722285785	915.9218203166731
P184-PWY	25.815171359700336	1052.1985205379513	68.8181084233161	454.6849741770756	0.005502944959783522	197.63039724114353	89.59353957660856	33.03681729453203	42.033668095158795
P221-PWY	129.44235412370577	1979.336443426329	702.8479191396178	1888.3715828552045	142.91007984232192	4300.7384103166005	405.42913803112475	1813.3830524761636	209.49645708525483
P23-PWY	892.3753164522969	4185.898438857637	1562.0475800925478	4849.504801944728	495.5748898538564	4945.259612178837	2500.875572133146	1743.6373419663837	389.1389384691412
P241-PWY	0.0	0.0	0.0	0.0	10.761049468586279	5.928575697409742	0.0	0.0	0.0
P261-PWY	27.147128346087545	67.24862910228171	52.98244934266457	13.764284050440958	1.1934818121799633	246.3540519499507	32.59177846708282	529.6416253183565	29.232104741670792
P281-PWY	93.60073671120932	1773.5781794207467	176.08295673433986	837.2281120632699	38.81088910770111	412.1683318793372	280.5459718488101	518.9290934678573	101.54660124036664
P341-PWY	30.45596320182567	441.41548796948547	50.92808548263274	405.9626390768294	177.5913922370715	973.5450572911373	440.9129809410718	400.0967220548701	42.79608168873543
P381-PWY	664.2199786659206	2224.710916023324	713.0325775949357	2244.1209537735936	0.0	1521.4393108317697	1068.5837112463803	3510.4148172553214	175.7544242738701
P4-PWY	5097.255420342595	5705.612127698624	4192.155887807097	31041.72306618809	773.7606670613845	17177.129879390035	3967.405133861067	9426.925971281267	1035.8659145107463
P42-PWY	1194.8342016041768	5976.292704521298	3247.282143536416	4550.406265796948	1407.8721460693093	9671.397408042354	6759.4526005315365	8663.275373665721	867.665770926016
P441-PWY	2524.2171421754224	5184.069534904452	3534.8596394185247	11816.941981856711	909.9982920043122	16475.79509529471	4209.555275754746	9192.156120220196	1044.1130122092186
P461-PWY	2820.234394086195	2398.7425283605057	1993.068074502232	6629.627361471823	573.8720435736519	10367.236739386655	1722.014106794895	1128.1680677772883	111.08941134542101
P562-PWY	292.1970240487044	2486.7063622030846	897.0886954688553	1189.5522075741133	171.23112043795985	5497.043782223086	1010.1756572969857	2830.8930101111623	260.88029597392926
P621-PWY	0.0009313037514964199	0.0009645211795217632	0.0015079989520676823	0.007228977558529112	0.0	0.007993900432471553	37.508549384203015	0.0048117447518777326	0.000687288094899191
PANTO-PWY	4856.2797320645195	4223.0697725293685	5710.83916389933	36753.23102044027	1009.7963283297668	14447.210718301523	4500.360483430213	6438.611201074521	718.7674647808412
PANTOSYN-PWY	5153.8391382385	4680.566628714368	5270.216229400225	37681.5920945709	1128.139515538429	16112.55916935219	5076.712823321611	7136.521613523345	812.0797144105373
