group-id	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales	0.0	0.00019711753512103775	0.00025316455696202533	0.0	0.0008059316569954867	0.0003478319886657674	0.0	0.0	0.0	0.0	0.0	0.0002178965717606043	0.0	0.0	0.0
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0018693529961574412	0.004585798816568047	0.0	0.0	0.0	0.012038785589773388	0.014462928028354199	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae	0.006255951344875956	0.0007429814785331422	0.001540084388185654	0.008309633842872378	0.0037251952145569167	0.003851602996445327	0.0032194412711600375	0.0	0.003801051354630004	0.000530893943725242	0.0	0.003577135386403254	0.0006859886811867604	0.013042893639908565	0.005582693649685973
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae	0.00810918734065754	0.004018165139005769	0.009272151898734177	0.0	0.00019700551615445234	6.786965632502778e-05	0.0022847647730813167	0.0	0.07909421754953498	0.001960223792216278	0.026397515527950312	0.011566676350958744	0.014405762304921969	0.03034377661243333	0.00732728541521284
Bacteria|Firmicutes|Clostridia|Eubacteriales|Anaerofustaceae	0.0003276439329558602	7.581443658501452e-05	0.00018987341772151899	0.0	0.0003581918475535497	0.0	0.0	0.0	0.0004043671653861706	0.0	0.0	0.0	0.0	0.0017031957330464792	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae	0.0006245712471971086	0.000621678379997119	0.0007067510548523206	0.0004062769793306587	0.001110394727416004	0.0002629949182594827	0.0	0.008505917159763314	0.004205418520016175	0.0002858659696982072	0.0	0.009605607205113307	0.0005144915108900703	0.007216171395275873	0.0034891835310537334
Bacteria|Firmicutes|Clostridia|uncultured|uncultured	0.0	0.0	0.0	0.0	0.0	0.0001866415548938264	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0007171350454932545	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pasteurellaceae	0.0	0.0	0.0	0.0002856635010918694	0.0	0.0	0.0	0.0006656804733727811	0.00137484836231298	0.0	0.0	0.0	0.0	0.000672314105149926	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae	0.0	0.0	9.493670886075949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae	0.0	0.0	0.0	8.252501142654004e-05	5.372877713303245e-05	0.0	0.0	0.0	0.0	0.0027361457099685546	0.0	0.0	0.0	0.000672314105149926	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae	0.000389077170385084	0.0007581443658501452	0.003259493670886076	0.0002729673454877863	0.0018805071996561358	0.00045812018019393753	0.0	0.027884615384615386	0.0009704811969268095	0.002674888716461796	0.0	0.0016342242882045322	0.0	0.002106584196136435	0.015003489183531053
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae	0.0	0.0	0.0	0.0	8.954796188838742e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae	0.0	0.0	0.00022151898734177215	0.0	0.0	0.00013573931265005557	0.0009346764980787206	0.00606508875739645	0.0006469874646178731	0.0012863968636419325	0.0	0.0	0.0	0.00022410470171664202	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae	6.143323742922379e-05	0.0003108391899985595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010	0.0015358309357305948	4.548866195100871e-05	0.0	0.0006157635467980296	0.0	0.000322380867543882	0.0	0.0	0.0	0.0	0.0	0.0006536897152818129	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.00030716618714611896	0.0	0.00015822784810126583	0.00038723274592453405	0.0003402822551758722	0.0003987342309095382	0.0	0.0	0.0005661140315406389	0.0	0.0	0.0005628994770482278	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012576459155090609	0.0	0.0
Bacteria|Acidobacteriota|Acidobacteriae|Bryobacterales|Bryobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006859886811867604	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009615384615384616	0.0	0.0006329889329031731	0.0	0.0	0.0	0.0	0.0
Bacteria|Gemmatimonadota|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002846790890269151	0.0	0.0	0.0	0.0
Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|Chloroplast	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045732578745784027	0.0	0.0
Bacteria|Deferribacterota|Deferribacteres|Deferribacterales|Deferribacteraceae	0.0	0.0	0.0	0.0	0.0004119206246865821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Coriobacteriales_Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004437869822485207	0.0	0.00038796095887613834	0.0	0.0005084253341080767	0.0	0.0	0.0017445917655268667
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured	0.0	0.0	0.0007805907172995781	0.0005967193133919049	0.00026864388566516224	0.0002205763830563403	0.005296500155779416	0.005917159763313609	0.007925596441568945	0.0039000285865969696	0.0033643892339544515	0.007245061011040093	0.0024009603841536613	0.0031822867643763165	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae	0.0	0.0005761897180461104	0.00026371308016877635	0.0	0.0	0.000161190433771941	0.0015577941634645342	0.06538461538461539	0.0035584310553983018	0.0056356434026218	0.0	0.002251597908192911	0.0028582861716115017	0.0007619559858365829	0.00837404047452896
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae	0.0015358309357305948	0.004526121864125367	0.002278481012658228	0.0007935097252551927	0.002149151085321298	0.0018748992559788926	0.004777235434624572	0.012869822485207101	0.0016174686615446825	0.004165475558459591	0.0	0.0025602847181871004	0.006116732407248614	0.0038097799291829143	0.010118632240055827
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004287989545473108	0.013198757763975156	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae	0.0010648427821065456	0.0	0.0	0.00010791732263470621	0.0	0.0	0.0	0.0028106508875739645	0.0	0.0	0.0	0.00047210923881464267	0.0	0.008022948321455784	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae	0.00010238872904870632	7.581443658501452e-05	0.00017932489451476794	0.00015870194505103854	0.00025073429328748475	0.00017815784785319794	0.0	0.0034763313609467456	0.0	0.0011230448809572426	0.0	0.0	0.0	0.0008964188068665681	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales	0.0001638219664779301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39	0.0033173948211780847	0.0015693588373098006	0.0017932489451476794	0.0023360926311512876	0.005713159968479117	0.007016025722599747	0.004257970713469727	0.026775147928994082	0.012211888394662354	0.0020827377792297956	0.002846790890269151	0.003450029052876235	0.014062767964328588	0.00112052350858321	0.0
