group-id	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	HSD-NR
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.008100529650015578	0.027514792899408284	0.05127375657096644	0.0037162576060766938	0.023809523809523808	0.02941603718768158	0.01783570571085577	0.012998072699565237	0.025471039776692253
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.008827500259632361	0.0027366863905325446	0.004609785685402345	0.003471229632049659	0.02872670807453416	0.019320162696106914	0.008689189961698965	0.0019721213751064497	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.007914201183431953	0.0170642943792964	0.0010413688896148978	0.0	0.0013073794305636258	0.001714971702966901	0.02021424409484111	0.055826936496859735
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0018693529961574412	0.004585798816568047	0.0	0.0	0.0	0.012038785589773388	0.014462928028354199	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.0	0.0	0.0	0.0002041899783558623	0.0	0.0011439570017431726	0.0	0.004302810272959526	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.0	0.0065828402366863905	0.012211888394662354	0.0014905868419977947	0.033126293995859216	0.014944073213248112	0.010461327388098096	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-008	0.0	0.008505917159763314	0.004205418520016175	0.0	0.0	0.008497966298663567	0.0	0.007216171395275873	0.0034891835310537334
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.0	0.03387573964497041	0.0	0.00018377098052027607	0.0	0.002088175479372458	0.03144114788772652	0.004168347451929542	0.0027913468248429866
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.0037387059923148823	0.0	0.011322280630812778	0.0	0.0	0.031032103428239397	0.012347796261361687	0.0028237192416296895	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus	0.0009346764980787206	0.0	0.0	0.0014293298484910361	0.0	0.0005628994770482278	0.0007431544046189904	0.0008515978665232396	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0.004257970713469727	0.026775147928994082	0.012211888394662354	0.0020827377792297956	0.002846790890269151	0.003450029052876235	0.014062767964328588	0.00112052350858321	0.0
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharopolyspora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03213661422616647	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006	0.0032194412711600375	0.0	0.0	0.0	0.0	0.004430563625798954	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|CAG-352	0.0	0.0	0.0016174686615446825	0.0010209498917793114	0.010610766045548654	0.0	0.003772937746527182	0.008336694903859083	0.00418702023726448
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Bacteroides]_pectinophilus_group	0.0	0.0010355029585798817	0.0011322280630812777	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.0	0.0	0.0	0.0	0.0	0.009296920395119116	0.005659406619790773	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.0	0.0009615384615384616	0.018843509906995553	0.000530893943725242	0.0	0.002905287623474724	0.0	0.0037201380484962574	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Enterorhabdus	0.0	0.004437869822485207	0.00274969672462596	0.00986237595458815	0.0	0.0019247530505520046	0.003544274852798262	0.0009412397472098965	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.002077058884619379	0.0	0.0	0.0	0.0	0.00610110400929692	0.0	0.00035856752274662725	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.0	0.0028106508875739645	0.0	0.0	0.0	0.00047210923881464267	0.0	0.008022948321455784	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas	0.0	0.019896449704142012	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus	0.0	0.009319526627218935	0.0	0.0008371789112590354	0.0	0.0019792271934921555	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.007174556213017751	0.001213101496158512	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|uncultured	0.0	0.0	0.0008896077638495754	0.00010209498917793115	0.005175983436853002	0.00023605461940732133	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelotrichaceae_UCG-003	0.0015577941634645342	0.0	0.0	0.0	0.0	0.005483730389308541	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured	0.0	0.0	0.0	0.00024502797402703474	0.0	0.002324230098779779	0.0011433144686446006	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-009	0.0	0.0	0.0	0.0	0.0	0.0011076409064497384	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|GCA-900066575	0.0	0.0	0.0	0.0	0.0	0.0008534282393957001	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ventriosum_group	0.0	0.0	0.00137484836231298	0.0	0.004917184265010352	0.0009805345729227194	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter	0.0	0.0	0.0	0.0	0.0	0.0008352701917489832	0.0	0.0004930303437766124	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter	0.0	0.0034763313609467456	0.0	0.0007146649242455181	0.0	0.0	0.0	0.0008964188068665681	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Anaerostipes	0.0	0.0	0.0	0.0	0.0	0.00305055200464846	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Candidatus_Arthromitus	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter	0.0	0.0	0.0	0.0027361457099685546	0.0	0.0	0.0	0.000672314105149926	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.0009346764980787206	0.00606508875739645	0.0006469874646178731	0.0012863968636419325	0.0	0.0	0.0	0.00022410470171664202	0.0
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Helicobacteraceae|Helicobacter	0.0	0.0	0.0	0.0	0.0	0.0023060720511330624	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_brachy_group	0.0	0.0	0.0012939749292357461	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured	0.0	0.0	0.0	0.0	0.0	0.000780796048808832	0.0	0.0008515978665232396	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae|Defluviitaleaceae_UCG-011	0.0	0.0	0.0	0.0	0.0	0.0012892213829169088	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0	0.0007396449704142012	0.001213101496158512	0.0	0.0	0.001434485764090645	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.004050264825007789	0.004215976331360947	0.0	0.002225670764078899	0.0	0.0009986926205694364	0.0	0.0006274931648065976	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.0005192647211548448	0.0	0.0	0.0	0.0	0.0013255374782103427	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Coprococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004257989332616199	0.004884856943475227
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillospira	0.0	0.005103550295857988	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Rothia	0.0	0.0	0.0	0.0	0.0	0.0004176350958744916	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010	0.0	0.0	0.0	0.0	0.0	0.0006536897152818129	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Chryseobacterium	0.0	0.0	0.0	0.00124555886797076	0.0	0.00025421266705403833	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Coriobacteriales_Incertae_Sedis|uncultured	0.0	0.0004437869822485207	0.0	0.00038796095887613834	0.0	0.0005084253341080767	0.0	0.0	0.0017445917655268667
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium	0.00591961782116523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819	0.0	0.0	0.0	0.0	0.0	0.000708163858221964	0.0	0.000672314105149926	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Staphylococcus	0.0017655000519264722	0.0	0.0016174686615446825	0.0	0.0	0.0005628994770482278	0.001943634596695821	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia	0.0	0.0	0.0	0.0	0.013198757763975156	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|uncultured|uncultured|uncultured	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0007171350454932545	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas	0.0	0.0009615384615384616	0.0	0.0006329889329031731	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Holdemania	0.0	0.0	0.001213101496158512	0.0	0.0	0.0	0.0	0.0012549863296131953	0.0
Bacteria|Firmicutes|Clostridia|Eubacteriales|Anaerofustaceae|Anaerofustis	0.0	0.0	0.0004043671653861706	0.0	0.0	0.0	0.0	0.0017031957330464792	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Rodentibacter	0.0	0.0006656804733727811	0.00137484836231298	0.0	0.0	0.0	0.0	0.000672314105149926	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|uncultured	0.0	0.0	0.0	0.000530893943725242	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Jeotgalicoccus	0.00394641188077682	0.0	0.0	0.0	0.0	0.00034500290528762347	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Negativibacillus	0.0	0.0	0.0	0.0	0.0	0.00067184776292853	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044820940343328404	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Alcaligenes	0.0	0.0	0.0	0.0004083799567117246	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella_9	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter	0.0	0.0	0.0023453295592397896	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|Peptococcus	0.0	0.0	0.0	8.167599134234492e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Eisenbergiella	0.0	0.0	0.0	0.0	0.0	0.0005084253341080767	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus	0.0012462353307716274	0.0008136094674556213	0.0	0.0	0.0	0.00027237071470075536	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospira	0.0	0.0017011834319526626	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group	0.0	0.0	0.0	0.0	0.0	0.0004176350958744916	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rubellimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0012576459155090609	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Herminiimonas	0.0	0.0	0.0	0.0004287989545473108	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Gordonibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0012004801920768306	0.0	0.0
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae|Anaeroplasma	0.0	0.0002958579881656805	0.0	6.125699350675868e-05	0.0	0.00025421266705403833	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|uncultured|uncultured	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.0	0.0	0.0005661140315406389	0.0	0.0	0.0005628994770482278	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Exiguobacterales|Exiguobacteraceae|Exiguobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007171350454932545	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-001	0.0015577941634645342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae	0.0	0.0	0.0	0.0	0.0	0.00027237071470075536	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Sediminibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0008574858514834505	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Sellimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000672314105149926	0.0
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Pseudonocardia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052337752965806
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|Butyricicoccus	0.0	0.0	0.0	0.0002858659696982072	0.0	0.0	0.0005144915108900703	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae	0.0	0.0008875739644970414	0.0	0.0	0.0	0.0	0.0	0.00035856752274662725	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Dermabacteraceae|Brachybacterium	0.0	0.0	0.0	0.0	0.0	0.0002178965717606043	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales	0.0	0.0	0.0	0.0	0.0	0.0002178965717606043	0.0	0.0	0.0
Bacteria|Acidobacteriota|Acidobacteriae|Bryobacterales|Bryobacteraceae|Bryobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0006859886811867604	0.0	0.0
Bacteria|Gemmatimonadota|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|uncultured	0.0	0.0	0.0	0.0	0.002846790890269151	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Anaerovorax	0.0	0.0	0.0	0.0002041899783558623	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034891835310537334
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314026517794836
Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|Chloroplast|Chloroplast	0.0	0.0	0.0	0.0	0.0	0.0	0.00045732578745784027	0.0	0.0
Bacteria|Chloroflexi|Anaerolineae|Anaerolineales|Anaerolineaceae|uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.00045732578745784027	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales	0.0	0.0	0.0	0.0	0.0	0.00010894828588030215	0.0	0.0	0.0
