Unnamed: 0	description	S210421121682	S210421121683	S210421121684	S210421121688	S210421121689	S210421121690	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	STD-NC	HSD-NC	Total
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	8.315974890198708	41.30919355297117	16.488590293134127	60.17750110578922	115.76695108110653	123.90038877602542	252.7361163380422	70.87235572043599	59.16132524728708	56.31095270553631	26.003716568906665	29.615077713797653	57.84143774288288	219.3840282777672	11.237865614838062			
ORNDEG-PWY	superpathway of ornithine degradation	20.392618783760955	109.37325490149132	298.84146800799897	733.684273480825	779.9439293627045	541.250422383397	269.83023834078307	144.4482794054083	143.705205806545	197.36758561284967	89.66458100796815	139.3682793290319	144.17801042129176	208.701253739426	26.222485325285422			
P101-PWY	ectoine biosynthesis	28.08413189481865	54.350941383439896	1150.2565170151831	2393.549358144485	1852.6267453368887	885.4409087291623	508.38658894156674	29.28180516768948	51.66758555354893	297.1526210730282	114.29057893352665	381.7893119444325	92.25702996277155	258.77141679386995	0.3230394757344281			
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	321.7681666472988	1396.7510109479208	6763.141117756537	11570.021324901983	6657.716181188359	3935.6951460179534	5248.475236953488	2592.003690752412	3344.0734677280184	2396.825186568582	507.17803114415386	4300.58573671973	1180.8353998812452	3633.200384303673	498.5187828230592			
P108-PWY	pyruvate fermentation to propanoate I	33444.14330667492	21843.02016602896	92557.60672414066	25446.369185158845	8088.58183545623	7136.521282719257	3769.504152147584	47050.24004716492	25607.25114584804	7400.612589614037	443.469154799302	3822.332868509856	1433.1134396343696	2976.4636659458542	1075.1039867869567			
P122-PWY	heterolactic fermentation	17338.624314696586	20596.674987756585	43363.512901928	6960.194660409303	5811.944120351548	6252.0119561879255	8066.5589906317855	36882.73342579864	7601.44539486671	5371.034783533552	673.3190829147591	1369.875001695386	2023.159447804	1467.6754700590714	424.7264885599877			
P124-PWY	Bifidobacterium shunt	25520.363953749133	31430.98927064537	57761.15113265798	9096.328139999696	7926.524764130839	8875.028456370985	10782.584072459666	54575.68087399998	9855.494486337611	7129.020597151296	952.6674858542324	1629.0837079992114	3814.623953732869	1899.457575453684	578.0377905826248			
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	4001.0350246279977	11131.96113022801	7690.575090477874	15594.501933977366	6230.010678631314	6657.499517397422	16452.41034971007	11483.071074653875	9311.447110323756	6342.017120049284	1272.8894653145717	3211.17926121152	3505.5644201295945	2183.331633240861	398.562307937472			
P161-PWY	acetylene degradation	28335.002829926565	37797.254870783545	41782.70797527624	28057.552062256906	95344.93035198118	55353.61930805996	17531.482200794697	59173.60005888341	13099.293619766671	11550.39108380803	6415.984850925937	4601.267513471631	5302.047725813175	41552.586527487154	956.602916084576			
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	3252.085660914589	4635.668164323154	3598.111662150692	4057.033422017296	2436.519498334894	2895.5645108738	1562.80855644603	6691.503084209175	1513.559371752647	1609.8092415297335	363.5189861359757	788.6630470591149	1389.2266118864077	1345.7258052447423	192.5430773918011			
P163-PWY	L-lysine fermentation to acetate and butanoate	5740.677262526742	7220.743858708432	3709.895910959368	3028.7230009479326	4038.54914298738	3978.1685840074174	1030.7601281923664	8712.17484112292	3070.4095199069784	1365.8202103687313	457.3936646835783	304.61842440612804	789.6913347245812	911.8117115799616	219.8626047774724			
P164-PWY	purine nucleobases degradation I (anaerobic)	14163.4259921028	16439.26964855881	18810.72442124772	14803.446854880734	66453.42244846119	43067.8929886714	9241.181788289436	20780.559859082485	6538.4372056528855	4841.701919880876	5395.253907839763	4400.242593394381	4717.605621915904	18618.356032599044	889.2816887629051			
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	0.0068413884561843	0.2552994051685937	0.0879952072534494	0.0449376300682951	107.73371473757116	19.65923387542529	462.5329054153608	89.89512531344431	250.12255266693035	110.0949294691186	25.81742854725526	1052.1565576653145	68.81893579843458	454.68284715668864	0.0055029528759997			
P221-PWY	octane oxidation	12051.772123580631	10032.27853058947	4674.178571266405	2515.1373054383425	3183.8602555280163	3227.652387655748	2491.1418633056714	10300.51028272346	2949.2421564552565	1403.7721843918246	129.4424587208453	1978.875302752553	702.8946763787102	1889.8649615086504	142.95235792316933			
P23-PWY	reductive TCA cycle I	536.2548969271838	7309.696900860642	15284.080617563215	13976.62796162461	9212.758539686873	9120.914215953666	7513.826478725313	4740.013732014453	4087.752056280647	5429.976171090725	892.4784086584715	4169.188618032535	1562.0647131263374	4848.028191368219	496.0848396281603			
P241-PWY	coenzyme B biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.477843366758144	0.0	0.0	0.0	0.0	0.0	0.0	10.799424590545636			
P261-PWY	coenzyme M biosynthesis I	252.64904017676	332.92370433601866	304.92277394304523	421.3199479716466	125.23986649431212	115.00182769726948	142.148718478753	158.88782259328133	60.68755504051435	84.95591172000016	27.161124459032905	67.24900877829175	52.984483081228014	13.76430900042778	1.1934918267224108			
P281-PWY	3-phenylpropanoate degradation	8.188457903281384	48.09500822254783	858.8471263738285	374.31205408010015	813.0830151590666	348.3032914933171	1026.49402355627	202.46466954432336	447.8201538168692	298.0220547755359	93.61739196970623	1773.6677035644773	176.08396237868328	837.244895041608	38.81090868567821			
P341-PWY	glycolysis V (Pyrococcus)	1113.6548643100457	570.037638507079	351.21490136563307	249.8869520099054	667.1286532923347	723.8085711083475	546.0069857135305	456.8891534761288	716.0085240051362	1418.6894583703447	30.62928023933484	441.3760244764992	50.92831513617552	403.0359660589944	177.6410718020411			
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	68.12721932278028	13.800308677840269	5260.30209201371	7430.973905325917	9359.506906706994	4813.326002997674	2913.269027310722	708.4995709117329	1614.7056702586733	1669.6237455132637	664.2123726217951	2195.7141262744863	713.0453869160473	2244.0884636078995	0.0			
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	19576.10856016976	30573.212120043336	32927.70461202447	28639.651724916133	64659.157892675066	38302.61119314955	15169.969292929798	37123.414909210725	15626.311107712974	10784.364226278823	5097.871739098523	5683.226313412961	4192.465100438865	31023.081149349848	778.4179856168587			
P42-PWY	incomplete reductive TCA cycle	45453.4271168476	36840.41093102528	138747.74717772577	34646.746077372554	11871.858964523775	11283.978589310176	10788.757066198768	72326.94947842443	35292.805926852576	10741.39326775738	1194.8192723526429	5948.134746402249	3247.351918968157	4550.328603199685	1414.8842852450184			
P441-PWY	superpathway of N-acetylneuraminate degradation	29524.172841239764	32396.954759476565	43382.517195318535	20198.126391775662	26563.210885699013	23222.22530390932	14158.43921618847	49711.14505987313	14338.196187512684	10586.501745735684	2524.8913556279367	5161.66324420771	3535.11687174998	11812.321798241985	913.3589992806588			
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	9570.615434697342	22588.99439306445	17401.40105106099	15807.168975367333	20632.10693926204	17130.347458573382	14416.392832495649	24474.09949563197	9731.296551324858	8113.361388711244	2820.2098798015363	2398.10421961386	1993.350695179824	6629.444639143951	575.7428181736312			
P562-PWY	myo-inositol degradation I	2864.0213063853384	3032.0070357950417	2145.265692188644	4135.154054205749	3417.229557103227	3035.464484477889	3391.3577686010185	3913.8381607852175	1815.6769094217527	1322.4769267684155	292.4588055652085	2487.950879094381	897.1331986469128	1189.5278607166113	171.71339587986623			
P621-PWY	nylon-6 oligomer degradation	0.0004990141854015	0.0022132615060093	0.0005322207300049	0.0104381254755587	0.0052295585328859	0.0063407495789295	0.0067302989329639	0.0014434374839659	0.0013538245469929	0.0019461216597224	0.0009313059102796	0.0009645234153257	0.0015080024476632	0.0072289943280269	0.0			
PANTO-PWY	phosphopantothenate biosynthesis I	30925.22330206423	34518.803241065085	85117.1687587751	28893.163039026465	70780.08372054169	33420.14516536959	7834.421986252587	51987.59618602164	21965.134198366228	8966.984964143698	4856.568398565267	4189.832303560418	5711.163676885024	36714.06122038142	1011.9411909468153			
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	35504.432698593984	39145.99135900391	94704.29724548188	31894.108890070183	75593.34408702864	37572.29140130244	9784.025502848275	56662.64259655511	25349.69235339443	10494.036446269154	5154.253183443316	4647.137387907637	5270.529447458264	37642.50960513801	1131.561499708639			
PENTOSE-P-PWY	pentose phosphate pathway	20458.5248615612	24082.460037773195	48931.184553160456	19705.44264199833	17031.21775821785	14085.797804820726	14298.693007631951	36397.37477187993	14087.798141311509	9073.455142620216	1681.0736922309009	5474.064346679552	2486.000875888207	6105.0114447226015	793.8909290939854			
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	58567.8284118501	56711.01761993596	121247.85436439078	42033.09672079296	100735.99144672464	58939.8747334291	23126.08788726292	88875.50347578814	33749.73242198327	16010.074556263797	6575.065244666871	7302.54381171873	6821.404118227228	43373.94567626906	1632.4168496205905			
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	57635.115678514645	59594.37071492329	106446.37306853013	45147.80251341152	122016.13983084644	69794.72071236793	24385.67809312641	85409.72424040928	30562.522678568497	16369.446786879083	8022.425905673801	8022.633228035614	7994.305803877684	53579.932285946685	1573.5308402419582			
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	2829.3032085229006	10373.202947434957	15830.786560154933	10026.35224602782	12535.450226816783	12525.625692973676	6071.696409757414	14415.029990359077	2485.20352366104	2926.13963121733	623.8791723444364	2128.8879440962683	1133.7061196132622	2996.4129358795376	192.15032611325125			
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	8973.621267316306	11655.384276342334	18025.234930337632	10171.208070634686	10681.301105156515	11023.437426871224	9421.570124510265	14159.601809441336	7471.680658230866	4495.479495464385	1126.46841424762	2832.0003556211705	2882.508301734763	3590.037664221416	363.8036492044556			
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	36449.83705062348	28143.368177109187	100931.51349779707	27234.47867481402	89194.5014953716	44844.39106526523	9821.85788409856	56826.02016332088	27272.75263737452	9491.597893960172	6094.980315744137	4288.380724076066	3046.6609035218944	42472.45894263099	1157.7127612864915			
PPGPPMET-PWY	ppGpp biosynthesis	231.6160630316517	473.63186838883337	654.0033675222029	744.7227655449897	1661.429454152688	1679.4177505982343	3145.206348181436	772.9189399426298	470.712658498679	616.135387391256	320.1491412229477	636.5028348546622	583.019279287096	1755.9854845387788	85.39599439716419			
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	27.555172315502123	50.80128130093026	86.96680231074274	191.4006952633565	862.2101952766321	528.0602593319459	1336.2178705696842	323.6720776113544	499.7448991387358	326.3463544665795	133.4816798566469	1907.326315626393	227.0790648930956	1148.9402551851615	0.541824743665681			
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	12074.79887082888	12451.21942976148	53817.40241067546	17781.282226484327	17966.89626341447	12434.221979270653	9348.375214487984	27832.029415495443	14450.696566766916	5590.827627614147	1550.8141191652303	4668.69253066133	2217.8724671520467	11375.95836524233	525.7111675514572			
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis I	24783.53337178144	17824.356161445972	77717.482528549	14763.65035482258	4172.844717404199	4046.196797462943	3240.352651792925	34802.08404974353	20345.72437190483	5542.686997510355	221.6011024528256	2494.330445135561	837.1028483260873	1965.971271827128	794.0140557719543			
PWY-1361	benzoyl-CoA degradation I (aerobic)	0.0	0.0	0.0	0.0	139.03080649816985	26.96294958120982	366.03705579168593	95.4795262829839	137.740725292801	120.20885353505516	32.38972793794922	269.8027731461869	84.56365501990058	253.08659519000528	0.0			
PWY-1422	vitamin E biosynthesis (tocopherols)	4.074960528448855	11.33176277856612	0.8024513452434127	14.96521273504652	7.379462537299698	21.96774950109592	183.2548534868341	16.40022508548605	11.389722293923215	8.516327888100301	9.996127263317806	21.419142382237453	18.63027818697364	60.15000683196529	2.297278835219171			
PWY-1501	mandelate degradation I	0.0	2.248392105278978	0.0	14.024805958295602	1.6964759361871944	1.5081318243272628	22.84321403839256	0.0	8.74940360107274	0.0032054474305999	0.0	19.16592964187061	0.0	11.698079263138164	8.24937482721451e-10			
PWY-1541	superpathway of taurine degradation	50.50689351995131	161.5582354872537	586.4370627748982	91.46419558689789	59.48011036211183	61.67803767877311	70.27091250468247	238.0579175844732	45.06515861067364	28.63951763211468	26.089071897974776	90.71600493202882	16.0294996382272	89.206827777423	0.0004759887293058			
PWY-1622	formaldehyde assimilation I (serine pathway)	18.947950246389432	69.96385847481501	17.230814934841643	243.7193145124618	245.28945422845007	154.5116322812619	106.25324229985895	530.7502004837143	130.19277735404705	61.35439151923476	60.194379630169344	291.1459800639972	158.72589281560172	21.801611207491813	13.147044930066754			
PWY-181	photorespiration	30.90656568434871	121.1277334691724	28.78110988333716	541.1297604404956	817.980801701672	348.4092732531933	2171.366548291262	1405.455894735855	1167.0536669907433	552.9276591923211	215.0132537199653	2528.9309934079743	418.3282161209125	2079.118955329732	34.999855802423134			
PWY-1861	formaldehyde assimilation II (RuMP Cycle)	20966.134147354565	20357.07007364902	12019.082887559056	10918.899461108304	11714.175199568344	12556.064491591198	11698.35254222767	22083.729644458606	10708.197359054877	7303.457934224206	1258.0831741189245	2310.162084001644	2434.309635483655	2813.084811355764	698.1191602669478			
PWY-1882	superpathway of C1 compounds oxidation to CO2	0.0	0.0021490841362752	0.0	0.0103543614868814	0.0051881244521688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
PWY-2201	folate transformations I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088840470356022			
PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	9.335886437526647e-06	4.140740064413263e-05	9.957169135630194e-06	0.0001952972042724	9.783875881266295e-05	0.0001186291733239	0.0001259153913858	15.8242840974216	2.532827169538173e-05	3.6409480089733325e-05	1.7423659268224697e-05	1.804494290590129e-05	2.8212904162395467e-05	0.0001352455406997	0.003097061034252			
PWY-2941	L-lysine biosynthesis II	8108.029433780938	18876.86943255105	46667.40230432278	7151.741996729873	14618.744580470751	9658.73194274688	9752.142627186604	35909.96490103092	5161.012635890324	6935.168821691225	1562.1584243210564	2191.572075725314	1586.1263750602575	5297.131711823883	79.9492675624994			
PWY-2942	L-lysine biosynthesis III	62065.66873526581	59835.64609066515	124791.99243236524	48131.88020175834	104343.71430479996	61454.139368296586	25348.09215837545	92542.98519742204	36837.72749162813	17347.573331367737	7056.096677037612	8289.11340762252	7597.613184157378	45164.69483758835	1866.6034577654311			
PWY-3001	superpathway of L-isoleucine biosynthesis I	60218.97596251695	56544.47857238034	106873.96649562567	47854.07640966917	112560.33605182472	61767.71144608584	22840.822896753827	81834.82840193785	34896.598305538086	15328.452708965977	7657.274228986438	8286.22057236	7508.766838416517	52275.89676644129	1791.2741862585044			
