	S210421121682	S210421121683	S210421121684	S210421121688	S210421121689	S210421121690	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
PWY-6269	21345.697875675978	26223.861460567525	59402.32620302108	23165.589436265982	72843.22152583484	36438.04340722894	13804.321270699282	34969.69136831311	17401.99522683398	8289.311981988054	5175.205973874361	4897.108800453798	4574.899743013785	37096.19955555781	766.5851605099128
PWY-6277	59557.57101210169	62464.104186603414	133751.149853417	45372.06585295474	88103.54280128394	50547.28744808616	25745.380830267684	90717.23870909214	38171.46186880912	17006.720084583612	6304.536616714729	8860.538801539698	7308.510660752365	40724.6036373966	1787.4890238851929
PWY-6282	29279.07023254098	19179.464743368746	99254.27467306188	19910.152213474106	5847.349295480574	4940.8835616124015	5988.9691385914475	47428.03594960103	25282.47636446065	7261.009389854455	555.5683344435964	4613.625698943266	1669.9164140081248	3854.6150417854137	849.1509039805645
PWY-6284	80.85731762503232	1213.6993879420886	8436.857778362086	7086.570016645944	589.9997815315593	1079.888143576366	0.0	1080.0688106477553	5630.32514827743	859.7461972082921	0.0	18.162642652061326	311.72016439509946	1283.4911581669626	48.265084479839615
PWY-6285	169.16158360628398	2424.2227514101214	16251.969559472724	11330.959600735114	1156.2241944352977	1968.2839585553368	0.0	2222.240251567448	9604.640249552082	1634.5794527750368	0.0	37.93668658157034	558.2545267811643	2146.0860094188597	93.22129637477177
PWY-6317	50810.21806423343	54664.25422793379	77021.27120128603	36829.699576679704	88060.5147367667	50402.362591226054	21183.960786581294	71439.16145548491	25105.152907633623	13578.611260352127	5802.123909696895	6661.938044191155	5526.527647776829	39087.8404016892	1472.4591356940414
PWY-6338	0.0	0.10847792883560434	0.03904656597305335	0.0	16.41783400985833	8.864753484593148	69.28325375709517	0.22372689080073183	5.431153781898161	0.15314881412279177	0.11763337440789674	2.0766055362065257	0.2800415633197772	4.973009246188942	0.0015964518920550546
PWY-6339	0.0	1.9781827813987047	11.785267169588323	0.0	302.2321017853183	64.9644365947061	939.5650373705603	176.73475384170985	448.88428000007826	198.58495692328066	58.06778331504599	1718.2631040799924	123.40560978453627	838.1028448953075	0.0
PWY-6353	24673.51232197943	25154.32187066485	26844.169242888758	27435.41019186373	29094.28355532933	22932.641006659796	13949.472711609937	40124.52622249573	14221.668294828669	6650.251153317566	2765.347373684776	6713.537934570737	3225.65701799728	14737.22291706926	1190.773117021875
PWY-6383	0.0	4.293788456307314	1038.7831368684667	2299.6729586922597	1931.5019800072498	752.7141378009871	232.0856691505938	9.997841527152929	19.4479259297014	224.9908680305503	120.504620973984	214.41582713879785	73.55223612653373	61.66781181126054	0.0
PWY-6385	57183.71911139493	56112.408421101805	118696.60212502179	41161.45169768183	98493.68019533476	56889.014632455815	22800.063986879217	86682.57567181312	33142.60030754515	15815.839215819093	6561.015215788987	7161.393192291559	6722.8742248585495	43028.89318504075	1588.2680937507157
PWY-6386	57914.30892086274	56196.575123868635	118125.31063652533	41258.9385005851	100796.22994890896	57891.36881024802	22914.829447550186	86858.21939931961	33021.120305913086	15964.561058197216	6719.068431501033	7295.814351251439	6819.638980521747	44120.81980595814	1597.776893192252
PWY-6387	58889.81737422197	57261.83961779355	121817.00232133985	42654.8952688397	103302.78411864268	60302.176720037554	23504.031972860826	90067.24025594849	33697.5711044417	16149.058188766714	6757.7878948931175	7395.280145328645	6965.46978887027	44455.82739784096	1646.1804759966985
PWY-6396	2577.3973104070565	10160.571972576223	12272.310069224735	5878.162003354479	2982.1372873763235	2758.8404784546888	10522.011686230404	15201.006661969433	6583.5103600217535	5261.651630234928	697.5558161487209	1661.5049493700535	682.6348142694967	1385.1104081126955	220.20778605170943
PWY-6397	0.0	0.7192390583683198	2.762959999968389e-11	0.0	7.304079999916431e-11	0.0	1.1688199999866274e-10	0.0	0.0	0.0	15.469178224698005	0.0	0.0	0.0	0.0
PWY-6404	0.0	1.2015832884017021	1.1043261854508161e-10	0.0	2.919364274428393e-10	0.0	4.671651142074474e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	17621.994364010287	11062.888868981086	72732.74210969626	12868.267796795382	2179.790519585113	2361.217448512279	2123.393957089318	27439.888915800693	17769.424042249335	3965.1372386258254	131.24481490966502	2060.15458198318	548.7333920064352	1667.815888672735	615.094426489133
PWY-6470	5408.312869425572	5349.809209216667	2508.333372315825	4277.216474144941	12067.13384362951	8953.829093237076	2129.275614744315	9558.24794962116	3504.2215109050203	4898.286506793521	1332.4087841671671	998.8351785557431	874.9720833976274	2788.9708102761297	243.8457340770235
