	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
PWY-6731	6.553772247853042	0.25448163656804584	8.59751457237008	46.4245765421833	17.413149431128158	33.041185854336575	35.30503005299493	0.0	129.77665586723646	61.89405191340744	74.37356363347267	21.822182057085044	18.591442220160992	1.9831104021371702
PWY-6737	90378.3331249206	28501.267047970297	27016.88185600298	87197.97093697624	32496.37937983356	72944.66048447779	9362.638242632822	1672.7629153453324	172164.5991208119	141298.82067438692	32839.710506755735	8361.28090853285	17475.787168054783	2263.8493142800935
PWY-6749	13860.768568555777	3534.042675587102	3253.9226234152034	24582.64034538685	4223.419850683678	7746.246026431745	1465.1614836391743	231.95540629984183	11560.14733240437	9054.43334086552	4054.297558118119	746.1873061803315	6195.683252840634	946.8532249001114
PWY-6876	465.38025481819096	172.79197795736323	15.656865451872765	6562.296108460383	14278.6864056604	42403.0591536643	1219.4385378507334	27.77905238356019	428.16421394353296	9381.771524069358	950.6838980033137	504.32128360502514	842.7757622450844	30.902659870136652
PWY-6891	17804.706749367757	3508.327101642718	5364.158081161676	19434.65865177314	8346.320697344632	11923.765363364793	3374.543499870237	302.26834459752183	24084.489353366374	31303.7610835161	10903.955064580803	2514.171559866782	3546.2696307290717	368.5651339388645
PWY-6892	50017.58746727503	14612.632132806995	11395.817919407238	47919.411129635344	13026.123736520067	20517.80126106443	4908.861331668556	560.1674170109038	86600.84645470273	78060.49129710144	17942.51869446565	5466.729099074726	8125.151265386577	882.6523154125921
PWY-6895	33372.89121177535	9516.932825729713	5192.10014344422	27585.684835034175	2272.2810405587493	4658.8974553810685	1666.6475943484231	339.2207430831743	61596.435992266284	53965.13548587633	5888.317032353769	3940.8844146511206	4599.601657945952	500.8832123507116
PWY-6897	41626.48880480983	16291.302284011083	12534.02461191631	54024.78235755743	22519.237764191967	53927.41512953973	4491.506915006987	489.2090867905826	100207.60509576116	64443.07085214996	18144.170361162913	4474.2061406348785	6749.809199216793	786.3791860884565
PWY-6901	41811.63341219334	12495.491708338977	15470.839028467772	41126.63253371501	15846.818347717564	27204.650743137605	7893.736054294172	749.2129219086522	90248.56152463994	67314.91081286324	16114.811901051004	4577.676552507191	5614.175723701957	680.7242306950789
PWY-6906	136.177324656954	7.537569294279021	33.526037267252605	233.0102509118532	154.6667058768335	237.93602782802063	118.68998435374866	0.0	326.8852064125312	235.78201396164437	187.8112953453385	149.5169393748871	144.88559794911262	40.77261156202268
PWY-6915	1.0943371191232951	0.0	0.0	0.0	0.0	0.0	1.9169260945716777	0.0	1.9830269943844947	2.530195553946142	1.571732506660303	0.0	0.0	0.5886652798738172
PWY-6919	1.35991033366351	0.0	0.0	0.0	0.0	0.0	2.3821248126589	0.0	2.4642670475781725	3.144222214409927	3.009950021650947	0.0	0.0	1.517774158598582
PWY-6942	0.0016129538905530684	0.0	0.0	0.0	0.0	0.0	0.0028253286283419724	0.0	0.0029017485555637777	0.0037292783874965842	17.49721587199561	0.0	0.0	1.7958961022579083
PWY-6944	2.359522532824249	0.0	0.0	0.0	0.0	44.779924879591185	14.130063572384312	0.0	1.3068730734954692	5.611474905676313	9.082140010977309	0.0	168.7458644303903	3.600926617813325
PWY-6948	9.104305578077603e-06	8.441651526675274e-07	1.5749699660500673e-05	0.00011213716560957869	5.174422052095792e-05	8.331132369172959e-05	1.3718312202069313e-05	0.0	7.945331146542258e-06	2.6568130472226787e-05	5.075950361696801e-05	3.092798880762589e-06	3.0512495524764984e-05	4.358119141553978e-06
PWY-6957	0.0	0.0	0.0	107.31540744121445	0.07169096147958998	1.9020678507698905	12.49765153303685	0.0	0.0	174.9641841181683	35.922842583821634	0.0	112.19033057090175	0.0
PWY-6969	41767.24326069135	15291.762506224588	8205.996564014815	48007.10447521099	4311.08999397435	8362.900969620412	2492.0115022743416	523.1803735727493	99863.02419121019	71670.97993174833	9777.318453041862	5657.600937957931	8830.389333902158	919.9171768190895
PWY-6975	1.0259999995713842e-12	0.0	0.0	0.0	0.0	0.0	1.7973333325824433e-12	0.0	1.8593333325565314e-12	2.3723333323422233e-12	1.4736666660510014e-12	0.0	0.0	0.0007408325150627566
PWY-6977	1.7372432858640577e-12	0.0	0.0	0.0	0.0	0.0	3.0432653460999775e-12	0.0	3.148227436720993e-12	4.016907449828403e-12	2.4952164075033278e-12	0.0	0.0	0.0016287277674052847
PWY-6992	0.0	0.0	0.0	0.0	0.0	0.0	9.917851737290155	0.0	0.0	41.755135751651515	0.0	0.0	484.8009127119443	0.0
PWY-7003	18129.46116512947	7813.504436024224	18553.839077880803	33244.42765398464	12417.486561384994	22690.044397712805	6348.588289659643	870.403174130699	42846.17456843958	30686.512607464094	14476.014707480712	2054.9891332489346	4467.3396237930165	398.3536688874639
PWY-7007	652.2751863209071	341.7244854406579	358.2288447620574	1857.3955798463905	894.7976672048305	985.7287763944504	865.2801405094904	11.939509505125008	14.05789560367396	2475.544520145982	648.4789761516282	181.53092464111018	1113.1206547563481	22.33340495624478
PWY-7013	27017.142547658113	4474.947479152966	11280.208627071484	28275.228038938956	5049.283559278487	8462.83806432859	1506.6796447839527	256.89381218769853	2352.8624941371218	15035.65697261	10033.73610837937	974.5332571463307	2380.897948331043	243.03961982592006
PWY-7014	0.012822365253279256	0.0009858066104575338	0.020457562467389223	0.13892352889837503	0.06184025320073584	0.1026206302051105	0.02104910904817082	0.0	0.01076131267677038	0.039676444266548296	4.3490276752147565	0.004822668024317924	137.0808944167022	0.010308897891915927
PWY-7015	0.007341188874966334	0.0006806911443775	0.0126996652927632	0.0904212530406555	0.0417237899232935	0.0671776970816432	0.01106161871952854	0.0	0.006406687541327466	0.021422961429158095	0.0809266815939032	0.0024938461748353	0.04919518140695055	0.0035141248937776
PWY-7016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5719999999648393e-13
PWY-7019	0.022880652420317643	0.0021173582050935205	0.03953341469919588	0.2819608666626447	0.10688522522220634	0.16109290529686215	0.025897504185876115	0.0	0.008945457731050165	0.06675610735268875	0.1277947394976854	0.00632344872710597	0.04977776267422152	0.010945810584735066
PWY-7020	0.01299652380661705	0.0010945035225099215	0.021659194108616133	0.15018883559576385	0.06518372179691169	0.10495451664838308	0.019606526548717168	0.0	0.008725407359585486	0.039905605458605636	0.12094510560577056	0.004595240623246881	0.059062560746400074	0.006451755321460966
PWY-7021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.501999999504962e-13
PWY-7022	0.014334250270536383	0.0010256462325621371	0.022317671750496208	0.14787154927236662	0.06486257146363211	0.10896059707312102	0.02737667408443315	0.0	0.011268996392776167	0.048981902758279225	0.2968995787513243	0.00657089538558187	0.11201922865761157	0.007670585330659872
PWY-7031	11.941715136311979	0.0046098182315310165	20.855474383858667	15.044008176427694	1.5301946289065367	3.993861185734162	4.805288808560106	1.8805102813309627	115.3433169398881	504.7731059099131	105.456468930671	26.99604907744703	4.091710371184125	0.04159631140240915
PWY-7046	19.522631184231383	0.0	0.08056197682754591	0.35601262867489614	0.05317441868697302	0.36397721552564655	0.20095346696617739	0.008059518259852514	120.41741981739358	5.283383663683343	0.10232424618733074	0.39917221443167744	0.015299364068848555	6.112487999973722e-10
PWY-7090	1517.6653691463703	267.20750155636415	209.78291975526324	1033.4569126313413	182.82781514786862	313.8443391482609	70.81487172545667	13.4749678731081	3975.553368732337	1908.4008305909592	746.5903874870062	135.5993466524527	337.6828466100377	5.011872425380076
PWY-7094	8980.328108331778	1442.9542175814238	822.7316604569585	4806.706282483371	3166.62991812217	5050.62169497584	2222.9297259691843	21.386500527187227	856.5888065589611	9565.368487154714	3864.2735663995136	1844.3112334133305	4157.515146720698	350.87344766330494
PWY-7097	0.009124950489910336	0.0	0.0	0.0	0.029165149926505	0.4090545800215823	27.271503874618055	0.0	92.69518374872543	32.814664879735204	9.914206760448616	29.630288265754857	0.2154273217791343	4.275576399071431
PWY-7098	0.010264920310377264	0.0	0.0	0.0	0.032810310064410465	0.46012411489492316	30.580047570609864	0.0	91.17884855667471	36.758179766600165	11.132729021443858	32.91933244799225	0.24234233067106511	4.7940813207198945
PWY-7106	0.0010243201598295912	0.0	0.0	0.0	0.0	0.0	0.001794278937688044	0.0	0.0018561506251946612	0.0023683107051093648	0.0014711712362652516	0.0	0.0	0.0005937594148402507
PWY-7110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016316359744586897
PWY-7111	98583.06355687695	26994.415470203854	28921.280501512996	109614.951123652	35205.11432835629	73825.11602696734	11669.465317569655	1614.949767052825	190738.63363476683	137924.612967035	47418.8808990751	9511.696278001102	27270.24505763229	3300.6209978196716
PWY-7159	55.14760557138871	0.5722079292179769	22.090198774931732	107.29562260208223	39.962801937273355	78.7184499123124	95.36784074389928	0.0	202.14080048058594	120.19129808517657	198.62145744058398	48.482745746575176	48.949621217245415	4.893626914576117
