Unnamed: 0	description	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710	STD-NR	HSD-NR	Total
																147.56860171855027	20.94010744550157	168.50870916405185
																282147.17749159294	167197.16639533552	449344.34388692846
																338555.2023889693	218293.8609401787	556849.063329148
																2818.1996301206045	1533.8089974236698	4352.0086275442745
																262.83882370324795	0.0	262.83882370324795
																151.18986503395263	0.2711091236810266	151.46097415763364
																953.977879091838	1566.8098123077546	2520.7876913995924
																583.916444462438	1189.6201319436702	1773.5365764061082
																337700.3285557068	319849.767097734	657550.0956534408
																353.68355504997794	499.7935047672341	853.4770598172121
																4.26715025390831	8.251994293895253	12.519144547803563
																17946.18871782931	7059.104911345152	25005.293629174463
																168065.16986814563	154523.10433313926	322588.27420128486
																413195.39824275393	235230.9150963121	648426.313339066
																234314.20541796664	42908.12538340865	277222.3308013753
																2161.9709502040705	12593.804299543372	14755.775249747445
																4300.221873595439	19469.117681249587	23769.339554845028
																301594.27872032113	209391.1163490072	510985.3950693283
																152.7904774535686	44.47371847700213	197.2641959305708
																1240.225193013492	896.0236365147891	2136.248829528281
																87.2896342100121	0.0	87.2896342100121
																82.07196571734343	0.0	82.07196571734343
																243411.0568320668	120039.34101737684	363450.39784944366
																1608.0713300432103	3862.394649212334	5470.465979255545
																366501.5030862893	220383.06799695105	586884.5710832403
																370276.2836914802	223763.90795375244	594040.1916452326
																380920.9746642951	227678.6534513601	608599.6281156552
																47482.57886191829	22992.73408732308	70475.31294924137
																1.7859119999795668e-10	3.52760638227713	3.5276063824557213
																7.138103254395177e-10	9.884909290445297	9.884909291159106
																154658.27608191958	25229.879845965446	179888.15592788503
																36675.01177263734	33590.32404984667	70265.33582248402
																168527.35389678302	103125.57870768104	271652.93260446406
																79547.18900835623	29725.963846834355	109273.1528551906
																723.521823143793	1010.9568069810216	1734.4786301248146
																177697.5357536055	66610.28782885842	244307.823582464
																218087.07379729667	35499.29418581047	253586.3679831072
																122228.7997063548	68119.76535274385	190348.56505909865
																668.7499842143998	545.2351519773739	1213.9851361917736
																16230.779689946658	1673.5948884709446	17904.374578417603
																147750.03408112706	114273.2201986509	262023.254279778
																61428.70697681084	42080.832826407015	103509.53980321786
																267609.30634032295	160822.4094846642	428431.7158249872
																384698.4389008263	275259.91840821056	659958.3573090369
																181502.59699266823	137789.34079706934	319291.9377897376
																109446.46864181323	63376.02780366073	172822.49644547398
																4031.200016229683	6412.255825738093	10443.455841967776
																107407.11357442044	63170.9031353656	170578.01670978605
																2132.8305986471464	2012.0333267707783	4144.863925417925
																122.67186018540424	2.020682432709549	124.6925426181138
																872.5795135428905	1171.98186046899	2044.5613740118808
																257286.6290083284	126810.68781194797	384097.3168202763
																203190.22039952604	71080.21015865704	274270.43055818306
																8296.467906876194	6915.791831894016	15212.25973877021
																44.69404265444449	31.165293585973647	75.85933624041813
																5475.867991273931	6986.504462671005	12462.372453944936
																242.38150629043	213.6492101405039	456.0307164309339
																470395.3029820708	253579.63869891103	723974.9416809819
																42960.43143076699	48495.32756454147	91455.75899530844
																11710.982426474611	65572.72527150864	77283.70769798325
																85742.25421352238	57037.70610159809	142779.96031512046
																246156.4040199729	113880.38750155938	360036.7915215323
																165649.3639965235	49446.54964827554	215095.91364479903
																240083.20765044595	160626.00013839218	400709.2077888381
																235984.3854627061	111165.4900325254	347149.8754952315
																858.5981359464099	1148.599428848068	2007.197564794478
																7.524485762025609	2.16039778653412	9.684883548559728
																9.350524408310507	4.527724180249529	13.878248588560036
																0.0110693094619551	19.29311197425352	19.30418128371548
																23.407934084380344	226.20885593877213	249.61679002315248
																7.392994421208415e-05	0.0003359156269862	0.0004098455711983
																187.46183565120515	257.40233940818734	444.8641750593925
																239814.1983297364	85866.3213405268	325680.5196702632
																7.0549999970525835e-12	0.0007408325165363	0.0007408325235913
																1.1945643518513432e-11	0.0016287277699004	0.001628727781846
																51.67298748894168	484.8009127119443	536.473900200886
																125248.4833187285	89748.65574649256	214997.13906522107
																4719.050582287893	5703.385983951002	10422.436566238895
																61924.39157760135	55419.5565962287	117343.94817383004
																0.1057526003226151	141.7484380701374	141.85419067046
																0.0596128130021209	0.3354525741150588	0.3950653871171797
																0.0	1.5719999999648393e-13	1.5719999999648393e-13
																0.1661304945942218	0.7447807586654608	0.9109112532596826
																0.1039877608046511	0.5113817363379366	0.6153694971425877
																0.0	5.501999999504962e-13	5.501999999504962e-13
																0.125305141489083	0.744855005934297	0.87016014742338
																659.6040212780945	157.15388868177294	816.7579099598674
																145.51300962736187	1.289960088186621	146.8029697155485
																7962.8998293798595	2755.013520102348	10717.913349482207
																23912.287506580207	23240.93128977823	47153.21879635844
																152.7904774535686	44.47371847700212	197.2641959305708
																158.52734081419513	49.5814195457864	208.1087603599816
																0.0070430604278214	0.0020649306511054	0.0091079910789268
																0.0	0.0016316359744586	0.0016316359744586
																496446.4212150181	306146.62471150386	802593.045926522
																495.5099515852002	526.9243257706487	1022.434277355849
																142568.93276935446	71998.93413684229	214567.86690619675
																0.1143257192380264	0.2210970589588634	0.3354227781968898
																183540.16573056675	110634.623248241	294174.78897880774
																229622.96737275049	100102.35228660138	329725.31965935184
																151678.9724364648	68095.98486438382	219774.95730084865
																53537.889325152864	35200.673878196816	88738.56320334968
																272277.2892313927	160798.43604995607	433075.7252813488
																162920.52630559643	85904.84784268608	248825.3741482825
																420555.9909485351	258224.18134038427	678780.1722889193
																951.3225270416344	0.0	951.3225270416344
																62181.99741082078	40480.65619492224	102662.65360574302
																105461.26604464432	63630.031257958006	169091.29730260232
																424736.3927044942	252715.19905653968	677451.5917610339
																265.58649598148963	763.7375888440649	1029.3240848255546
																426580.3202752507	292251.57627279504	718831.8965480458
																382084.7917309915	232451.3394520908	614536.1311830822
																426580.3202752507	292251.57627279504	718831.8965480458
																208907.96533234773	91614.69846949792	300522.6638018457
																423861.9203517202	265728.981862304	689590.9022140242
																93126.21352522729	36403.18095960838	129529.39448483563
																134837.10690780327	98517.53783482	233354.6447426233
																267167.17661045963	129329.73815672607	396496.9147671857
																53671.35357815157	37134.7576734209	90806.11125157248
																30.753317162579307	757.5402141362322	788.2935312988114
																77.2690281300532	0.0	77.2690281300532
																1.3893568181080886e-06	0.0049907027484892	0.0049920921053073
																577.5889413644222	764.3938661536573	1341.9828075180794
																86865.6553197235	68509.28405378165	155374.93937350516
																0.007396079501577	20.663080877370792	20.67047695687237
																262669.0118943131	82649.97316782594	345318.98506213905
																53304.72594889419	36257.81482254526	89562.54077143945
																65477.6393697608	54107.58103183097	119585.22040159177
																440.0281367929852	226.243039915792	666.2711767087773
																1.9847190869926884e-05	4.158474258263637e-06	2.400566512819052e-05
																0.0614338464720064	4.706124382632025	4.767558229104031
																6406.047120618563	2661.859629774957	9067.90675039352
																2954.3297261676444	1079.793298403379	4034.123024571023
																1699.455288449703	1054.4652079942002	2753.920496443903
																8571.834882593965	13329.497468419164	21901.33235101313
																45305.37037059206	85212.09966879796	130517.47003939004
																274.61066454013263	94.7162354624211	369.3269000025537
																143764.92965250078	133334.61154085334	277099.5411933541
																0.008934609949165	0.2327480202141811	0.2416826301633461
																268288.8855297422	192711.1501800826	461000.0357098248
																3.582782994192491	0.9210381842510386	4.50382117844353
																1.1785749994442667e-11	9.186029883468728e-05	9.186031062043724e-05
																8993.019146773377	10663.86070398872	19656.879850762096
																458.8934387371775	683.9799181686552	1142.873356905833
																168135.78964988625	62332.83156507693	230468.6212149632
																1723.4637167915034	1110.2573807219146	2833.721097513418
																234162.24088415192	129025.6849029022	363187.9257870541
																352953.7601045333	226616.3326174961	579570.0927220294
																294.6358285731525	1653.276743338778	1947.9125719119304
																89.91494304943701	244.98801288184643	334.90295593128343
																435767.2383702504	238531.84004815697	674299.0784184074
																250338.29040234827	48027.773659453815	298366.0640618021
																265900.6368982118	125339.27449310334	391239.9113913151
																30666.52636110305	13109.30499017688	43775.83135127993
																84073.49093880158	77444.6230697598	161518.11400856136
																16445.77771098553	15093.297262485974	31539.074973471503
																164862.30462712594	169725.61773864523	334587.92236577114
																2653.4329048431005	3615.945512960453	6269.378417803553
																197696.98107931565	192045.3598870801	389742.3409663958
																194325.73686015056	177490.2823293112	371816.0191894617
																194702.86897450383	171834.6096744106	366537.4786489144
																389170.0138177286	273881.99436934484	663052.0081870735
																1163.78010825928	1687.3618837561116	2851.141992015392
																18070.58579210783	8529.083294238659	26599.66908634649
																18091.00615344228	10552.449693922255	28643.455847364537
																13975.183763534487	10431.152696973304	24406.33646050779
																250051.75417199265	154462.32279696307	404514.0769689557
																257726.8677957963	118757.82966033382	376484.6974561301
																181259.24740402505	106620.9360191789	287880.18342320394
																1234.2529326720016	2522.733614287838	3756.98654695984
																14422.626993821335	6817.052466870967	21239.679460692303
																1614.2896077037085	1607.8604488224796	3222.150056526188
																143072.36400801712	135540.1866592534	278612.5506672705
																25912.757272144536	21685.465021194446	47598.222293338986
																232420.5509672269	42623.91001277536	275044.4609800023
																1199.7141144583752	2726.4967712574485	3926.210885715824
																58888.83876810485	124163.14880055566	183051.9875686605
																312751.93305057945	242626.21490319475	555378.1479537742
																312751.9330505795	242626.21490319475	555378.1479537743
																0.0	3.2195293333790502	3.2195293333790502
																241893.95257563924	48372.25272772879	290266.20530336804
																275843.52099221345	171637.42596934343	447480.9469615569
																260078.5837094398	153675.54530130906	413754.1290107488
																20827.69312734568	15905.619126672837	36733.312254018514
																95388.780505988	63643.64399950967	159032.42450549768
																127432.85537241588	84146.7811338768	211579.63650629268
																264076.55545771995	161436.80917845797	425513.3646361779
																93757.56536325092	39634.883170486224	133392.44853373716
																262084.2425920994	126132.99747682664	388217.24006892607
																374992.7783956672	205849.07041734573	580841.8488130129
																65741.8791180208	32240.97741203965	97982.85653006048
																1243.3948416885237	737.3148024808153	1980.7096441693388
																116696.14792171618	59347.20154183304	176043.3494635492
																169605.8244634581	71479.64650023128	241085.47096368932
																4218.137366800095	7297.590638443184	11515.72800524328
																67088.663203012	70901.1445889254	137989.80779193738
																234830.23641676927	80233.84489243102	315064.08130920026
																1616.6898647624885	2370.603683694376	3987.293548456864
																392154.069098082	248824.1688354138	640978.2379334958
																375398.077716914	235200.57753818907	610598.655255103
																210761.00077033823	161877.59936740185	372638.60013774014
																1611.988285550155	2044.6225054952788	3656.610791045434
																8050.039366771482	6612.447236022364	14662.486602793844
																217109.2884862282	206586.0586673836	423695.34715361183
																173.59042493006388	503.3006906114992	676.8911155415631
																427233.7878149575	273658.3755549196	700892.163369877
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
																0.0	0.0	0.0
