	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
K02959	68113.3831618753	21845.223407324786	27687.35099251449	68026.13461866262	27388.82096005415	62389.38374819252	8798.900397330566	2098.357065314826	105695.67978001945	108696.67834202663	26029.247487047396	6550.665143757535	12086.94312348841	1509.5563697098855
K02961	68157.43198313355	21869.254994418065	27740.404549080977	67371.43502233957	27990.918919658132	62481.68732849683	8984.48463934474	2113.358124486606	105447.94163126402	110338.01219929938	26811.82197687254	6666.696453285798	12268.91099588301	1527.0062434849142
K02962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K02963	66725.67699317078	21725.3057315959	27348.834281476593	68221.5076817366	27502.787429523814	62290.939957993956	8853.892046511239	2102.589822156478	100496.6230608555	104015.43940147255	23601.47940795206	6601.613073254859	11826.89563826935	1509.4527911431228
K02965	69140.80839993665	22259.86271603569	27890.72612736166	68399.87338257056	28083.731547263975	62690.43584071461	9026.99871435477	2130.5495117876067	105720.0883956104	110766.1122684039	27013.795734351046	6720.712029868126	12361.031381415696	1533.1942341375543
K02966	3.0860462021925125e-74	0.0	5.229704571669335e-74	2.3114527146914622e-73	3.4517693872725837e-74	2.3637771554032926e-73	1.3074261429173339e-73	5.232444071183043e-75	8.027057801339511	53.351341956660235	6.641916570986016e-74	2.6043052127068902e-73	9.93068573719295e-75	0.0
K02967	69453.37839151478	22287.90436872945	27930.813697457193	68530.31172300817	28101.35872484122	62680.87229400083	9094.165098043592	2132.7841465706692	111831.7715089233	110882.13359606701	27032.996904011074	6751.77956824867	12376.252790643288	1535.9996453620074
K02968	66595.01073240335	21828.531386881972	27335.19828177456	66592.77233690931	27347.370739848157	62104.03386786159	8802.407104732152	2106.5032001930927	99690.26244702253	103459.8859706472	23296.191417852617	6565.375892962311	11664.41284812722	1475.6530862334773
K02970	65896.72123386194	21428.06232288435	27244.47153441551	64897.55222439658	26026.503728408323	59341.740690109335	8632.051433616962	2028.4100733631515	93529.0781570467	106215.65643477079	24245.849521363027	6286.321984987877	10202.019657612176	1403.996161828283
K02972	67.89	3.0	25.7	68.1	91.66	177.11	94.66	8.14	47.97	104.3	68.1	80.74	58.89	18.42
