	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
PWY-6126	142959.2951011241	265756.310110538	108191.09965723421	222494.82085933234	109455.75541295776	37858.42264922674	133314.85498172735	87084.04515330255	74792.53038385599	54135.074621853506	55663.43438411713	132414.61403233418	74663.44993214542	25836.243789940425	31972.575369434933	45991.819392945574	113804.7978856973	62898.19003335851	77287.20075433594	35234.86771592159	81787.78670486773	24793.9994673812	86665.10543025311	36740.582109474984	16714.221911873596	7912.629694440052	8654.556341597332	7411.451068960561	52816.43299316371	1738.4491056102274	10949.023913019224	2500.272637855479	141873.0559095252	118128.06550873187	30660.571940587088	7663.876683851115	16791.730162723376	2107.246112508515
PWY-6141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.175928086826074	71.22306299651042	0.0	0.0	0.0	0.0
PWY-6142	34.67433273671291	31.72989835279675	24.413247248956683	49.43618065366228	3.8131811343373156	69.93982796137213	34.38220995567521	549.4280175285948	132.11257986804796	68.61685967884964	190.73879559048845	14.06776317152404	111.02007813002213	3.534938283909018	131.05680923954642	218.37251086135575	122.84247257275123	343.1207006991989	681.9934887837707	230.71070227447774	469.9477313230704	1226.3036536267248	253.18011629509203	179.79992151244377	139.29609675295117	76.77629934136161	275.98093973393236	141.4294492255728	594.4381411211898	32.43578268175046	280.1328397944812	0.0	32.67664519193003	707.3133889376	975.7007031785075	240.3021041221977	260.8785247029097	25.774475866812892
PWY-6143	20.8067848200319	6.355694162872009	0.0	86.93606576049771	0.0	0.0	0.0	29.567785436468707	0.0	30.52377786255509	26.42061180479747	37.46225650359051	16.7886780409809	0.0	15.495239763766328	35.56723376358286	64.82567938937946	125.21582925997294	40.91934796147474	9.125902735550163	40.60433777566857	44.39046095077317	28.818877854831054	16.359445969653166	32.40834019513205	3.2265053582623	18.09283487614834	34.66778262101412	2.966218354005326	4.272830566087536	22.174323327755403	1.0233553734023377	101.4898753106505	686.8553827675266	30.282851176270675	43.610867958270944	2.373509981993208	0.0
PWY-6145	1.2283715887884426e-05	0.0004534387504775256	8.89373877665243e-06	0.014286184034288982	1.3457510509855175e-06	4.396159747164921e-05	1.3198636907933674e-05	0.005315450442382344	0.00018661084821048634	0.0017029556827670286	0.0040713710922307	0.0082422157147928	0.0017759000104912838	1.243296753904496e-06	0.003019532314994393	0.010991990234033735	0.021774856280166857	0.042718472129951765	0.013261622172011748	0.0020329997690998578	0.013463281746857044	0.008567492548229628	0.007142819942680074	0.002954487445792479	0.010006959710903257	0.0011200247045504606	0.006099564781410925	0.011912444142397716	0.0011690288078788022	0.0038593217444751757	0.007634505259391412	0.00029171433044843765	1.1494264477688707e-05	0.19199098732988823	0.004324242956462	0.014663512352028042	0.0006800503804954904	1.1807934423545202e-05
PWY-6146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0257413434943	277.7874851139149	0.0	0.0	0.0	0.0
PWY-6147	98095.00642533189	217945.05653543727	94123.37592671739	193739.1634132964	97412.45871066109	24587.80897627297	107988.50424426672	48935.582625554285	59010.831755390114	31048.164586396953	25522.452463201003	95319.75233473442	46312.565636113395	16823.61431354955	7591.884708295257	25429.854951217352	70169.61682263306	33389.841236857705	40229.30700047152	18254.41958705009	49741.56359193145	7262.756625308549	43500.05076466588	23162.90766280709	9273.998295620095	5027.873955465969	3741.3372109968395	2661.8932878362466	36639.69696070118	1015.1593556140018	3346.781147249064	419.68384124816305	89003.02824332495	67988.21746771366	10635.358534359308	4386.723258373816	4913.017347234587	446.4165160639622
PWY-6148	0.0	0.007154701052700959	0.0	95.95555944994248	0.0	0.0	0.0	0.08246959691670994	0.0	0.027167571632513494	0.06482551849152397	0.133444122528698	0.028131075664007337	0.0	0.048142410863417195	0.1768381493788377	0.3536977355224377	0.6934946054556402	0.2106880501766378	0.031465299726868255	0.21546317204185048	0.12012876337646254	0.11440287246122355	0.0467224258909558	0.16206594751704897	0.017155708657676204	0.0972394349353273	0.1911291724889782	0.012873460826184027	0.023360954870192487	0.11917238321043577	0.004769554846973378	20.93756501852002	126.42915675396935	20.23611388964296	0.23736072351905707	0.009052606367074029	1.1236559999999893e-11
PWY-6151	93469.3895841452	73033.81580981312	82181.58530502101	165774.76871243026	84296.28483631815	24230.607204283762	58105.77397152423	59389.39121956124	41654.05453166677	42566.276212424506	48895.56534935315	109010.68476622227	51538.80814720728	18505.22786383663	23965.946021010997	27739.45058014911	84338.4903580424	46184.29039368287	52347.951397103294	22233.674363846974	56171.62498259008	12402.79007405667	62116.33351363682	24287.21766033951	9750.59174071519	5439.472120904939	5203.686654928295	3505.3452489684005	37806.10739136553	1282.8487068610484	5833.273072403347	2000.323282908627	97708.81543707017	82762.5867805045	18618.410944061186	5434.209340974807	10973.692241247303	1472.9007339567074
PWY-6163	124782.34118781288	206784.1776534948	94603.12487629721	187638.54783004994	95481.77084914481	24777.15290631205	106146.29195557142	68609.00325231212	56143.17641796523	58736.25126652707	52792.23906818573	102877.98265175846	70429.72487482989	21393.161189102364	17502.566041117454	41281.5982551857	101498.25494442506	58133.56212963599	75876.33512555927	28651.723746577332	64967.21545012565	19421.99195869027	74647.52251566749	32931.33158867827	13449.649453305077	6399.293132564225	7167.69493693187	6501.358945523229	44312.46568590344	1635.4868318362276	7276.216899585091	1022.9106708725403	115751.04537296694	105248.23348816071	27249.506371393367	7027.640811421102	13156.104055353082	1579.5951429629292
PWY-6165	480.43731293289517	16.791372376927747	227.75988926330467	147.07514904772316	162.3457758946084	7.2903822771947615	12.755672168590761	97.85111753957528	53.71391600884664	68.23791791192924	282.3869806324192	99.64034245933253	377.92280013957964	21.252997974557772	117.90613900586844	394.0702122016233	467.56363340525024	534.2768179156526	441.7382209421441	163.85477211328234	145.42316396622755	99.1606094426981	399.8262205647925	132.00152011433772	180.93211765535068	31.28254163055722	110.46415295015034	308.84143464481167	38.7141648738882	14.879516929821644	81.08217213873196	4.199873995408034	336.960736146634	1877.7646265415829	436.9427589837114	224.18712817420044	110.43852795673581	11.127441518235964
PWY-6167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.5103071820569	228.32913211484833	0.0	0.0	0.0	0.0
PWY-6174	0.0024051200681613413	0.002332207762710801	0.0017391859655098187	1.253089770360132	0.00026332141299544666	0.008568736731851476	0.002581410299428912	0.045916623285350344	0.0364097894646105	0.005120109471234832	0.01951402957033769	0.0009833428488935458	0.007804994741734531	0.0002432743165616651	0.01065886054361792	0.018545285982847114	0.008965667752898364	0.026959190648853125	0.05211130278004091	0.018067876014560138	0.03704881323048525	0.22903904466395375	0.02031345185224717	0.01392506113601813	0.010429761502052794	0.012419968902984963	0.02601599530658057	0.023379328223540684	0.0731757918196091	0.002744451406732568	0.05501299581524334	0.0	20.397129114906676	130.75565785181516	0.11578599190526004	0.021581927103626126	0.023736674001145677	0.00231326355097939
PWY-6182	31.09373211779382	129.0603260190633	30.218712898458012	30.817927802298513	13.297540276103728	0.5534640570882156	57.50025489532234	93.10853096711055	27.077758689391693	13.457965032250359	48.11368376557096	44.91695323559094	18.377476513377744	0.033709861220867596	1.2183572918810344	133.8848952143055	582.9245570498086	303.9283011854822	147.03869576790458	132.02034085609182	248.23034653211238	887.9842889608925	142.70895595441124	321.07377716571864	199.63161266330235	76.24420917634963	1287.6045685378772	105.04119314913869	813.3749989174062	0.4238394667970551	395.62827399190036	0.0	51.2830134453039	494.6649962138585	344.845558085716	164.76884517139274	464.36979354059594	76.43617525424538
PWY-6185	30.117428435298933	138.77866994046872	29.59142296937798	32.265550296545484	14.76493724302762	0.8751541345204564	61.49412159509223	103.78418071467073	23.294120819058865	15.416442059375834	52.861394356105244	44.644844528440814	22.696215002548243	0.05788712866593805	2.5844538748512558	141.64354170815685	357.0480078172383	312.3980524176921	175.32446954416423	141.53695470109776	259.22301491709413	429.5406672025183	119.77446053841003	142.07713592021813	137.9216460610114	59.12899018396309	290.2526780309477	92.02768471487553	283.8310054476498	0.6496934549581913	209.42279200243925	0.0	46.981957226394094	304.84509254246507	222.26958339639856	129.1593743930652	213.24799796768335	50.59187051817086
PWY-621	87703.88028390302	120087.67241393072	35718.42260943147	90169.8213406456	35222.53779539709	25510.706576177086	67956.3758856231	70393.11279438653	33938.209298174355	48246.737336714104	45273.802754768345	88213.52444625407	49087.24223728424	16235.998950039842	32326.932606283088	47010.43834819864	213527.85954037026	98892.09368679822	76020.74911655035	52152.50779523069	138089.21929411142	24300.032824229176	64564.76589173188	22370.923627145683	11398.34369884498	14662.771431129328	8416.981276621102	5995.4623290061645	111476.35632015417	1397.5641804895354	11762.532981418091	2743.4160234717115	127395.56564636242	98721.75128013751	31675.20146538349	6117.592944940603	14312.926410345384	1655.4025820783586
PWY-6210	13.462000965849903	46.06666790695455	15.262490668820933	24.709556558851098	0.3639188788474549	9.527256237839515	22.82170509520401	35.394198674587194	20.00355899364236	9.820356912870501	20.62950799946852	18.934663843107533	10.835705915452573	0.3365460615807989	4.667749261346293	36.902304409213876	181.07486440853657	92.96248388032248	56.14407510768711	23.494986542114482	96.44893698491951	423.594156479449	49.291044896068534	62.73380500977278	44.94331171089699	33.36057986260854	299.6348330241779	39.64516600339023	224.6193427288982	1.2268488266421227	123.45503484005114	0.0	25.617271321723994	190.24840726006246	185.37004567916452	57.38504075396217	49.43574643197825	32.75450724777466
PWY-622	0.0732284109081712	0.0709806229688289	0.05301951689160996	0.1061753430363694	0.008022626489075828	0.2617311695983832	0.07866280772765871	1.398490702779532	1.1094173905750555	0.15620801252342914	0.43896002428001935	0.029630848130508307	0.23740653226808953	0.0074110819728883835	0.3245403378910948	0.5641420018751019	0.2721894103639759	0.8215331379835161	1.588412224245886	0.5498682634001778	1.1287721167399654	6.96585470594002	0.6178005701475027	0.4235642305802668	0.3172074029323551	0.37900369511289356	0.7920753592687713	0.713150879378263	2.2316311629552517	0.08350962488548568	1.6782674603609915	0.0	0.06851743503845599	1.9427759249907233	3.5204912180876136	0.6561737080104054	0.7238667790063206	0.07038852024911751
PWY-6263	1023.6401778379822	1466.996727489195	58.61817094696401	9842.753527950223	45.87815512732885	506.74384162892227	419.32391347860613	850.3807754898302	719.9409952514176	701.3351140967999	720.3881170199583	2898.261869551761	3577.279857793768	1142.3065640018197	355.0307675588382	1134.4375927182741	1108.2423396240183	1889.498012987899	1873.3309198707746	541.396928173705	1251.8800124766822	1622.602854815955	1432.8964321687126	330.7835401359589	512.0622034703871	164.00359315485107	493.4826225785183	516.1903666053418	724.1517527825162	77.03843137339557	574.6775032357739	11.236847985593327	3166.6759685543657	9105.664975209462	1952.247592055395	913.7980516151794	472.04416231806744	53.59422552133206
PWY-6269	65094.95168850924	140359.94046203903	54452.8576262408	87597.04114066655	54512.64213973042	14711.708553381144	64011.45962108247	28529.025633655776	33463.84352428896	21454.383306518084	26148.571681564903	58996.200588816624	31061.3466403986	8802.562313225386	10396.460879268854	23179.850182342303	72680.1384292882	36358.123708918865	46017.84151933979	21269.235635093926	50330.421557872745	13684.390211957118	32161.437935294685	16806.873390804227	7611.999915799372	5174.362684454467	4893.727269907291	4557.577087777631	36917.71944072539	781.1447236396268	5483.423169398222	531.3227282756875	66573.83993852905	45307.87985313754	18557.527425863664	3452.144699712348	13242.688781302948	1798.736894870934
PWY-6277	135217.74879269284	244183.7337992978	109722.57606493366	220143.16022609395	111292.88710558154	36524.66712683926	121310.83462074517	85335.48409539588	69224.24237682522	59665.30971330707	62356.51668093683	133534.73109871187	78949.29117661207	26424.051262158406	33026.066444656375	45440.65224215038	87860.71337938264	50413.9913164452	80628.09311128076	30581.968005588216	66271.50595187418	25580.272039398278	86946.11820691502	37300.81081444255	16032.44635309425	6303.564532190701	8883.529027612916	7287.609733718872	40552.75956416948	1811.0748205884302	10906.249934387924	2604.2042383540957	138580.75474169667	123129.91638307754	32163.91746104638	7847.101048864324	16049.926896752528	1921.588197217666
PWY-6282	94466.62012324532	54660.939613416114	95706.7428320857	164202.62100191312	99049.18528800219	25936.566609768888	84353.81767049014	48095.511186764445	55030.06686307217	29280.631748640357	19174.54471920319	99336.01922361493	38367.26430804875	16655.0098422782	5292.70342434347	19947.317217287735	5855.917977049097	4944.745330381793	19892.485877804273	2766.195904797945	2751.6475528554042	5981.668175703318	46925.70273039244	25094.483556885312	7162.4748670468525	555.564079148873	4701.5469572127	1668.944502456403	3854.00373507559	852.6275571990523	2264.1358356994133	439.45892772586404	103964.53053104469	67363.18894881055	10609.558122035967	3899.412592671499	2596.4171881979123	410.81578153876023
PWY-6284	7455.395303590557	1464.7817918137048	27933.46870954229	2105.4977428278503	25901.46310140202	0.0	0.0	73.17021622251877	9.085287801553743	80.85737351350346	1213.6778409119609	8437.447101767488	1390.5782781068394	26.311531784134594	729.7489227900502	7089.171568218533	590.1677550771958	1079.9524889303882	10096.093580905927	359.6181251483393	763.6832226741394	0.0	1079.781617844381	5620.062451732605	858.1589581923013	0.0	18.163315038100066	313.11901932958233	1283.4236986286296	48.277264581556906	0.0	0.0	15.312887804950075	0.0	87.54478314066081	24.01005821086782	998.4369401056687	263.5475790522812
PWY-6285	14201.9945399883	3014.4825781057148	43921.763056073156	4346.886314875967	41607.85200006565	0.0	0.0	153.4416657741506	19.0754656566846	169.161853490677	2423.980656172404	16249.002326675238	2815.048994266577	55.16157566386323	1397.7750245849177	11338.388872240266	1155.7068280220303	1967.9700250977369	15199.789039839989	692.7431268779075	1363.4551279596667	0.0	2219.6092836707644	9571.217908048438	1617.046614391609	0.0	37.939881504108406	560.3437538834652	2145.8925324938323	93.2711399965355	0.0	0.0	32.14654469133467	0.0	181.59289545549044	49.87375359376047	1612.14070975742	368.1992935328225
PWY-6317	99722.5669978689	109915.28115893406	18570.782251466568	79200.07939795266	16329.026594687602	26539.279070725905	52769.72005138633	72783.94088079628	32108.95339089469	50912.382732951526	54577.36574521751	77111.74829596982	59259.55304233228	18124.516589648487	27788.638713055	36881.59436457473	87866.93345372008	50321.73398622749	71937.07514705755	26831.09438336973	60651.37857539385	21048.24533936686	67865.69841988201	24206.195684822622	12731.70257062775	5801.74668152573	6676.93482283663	5514.474952903448	38982.44959109118	1502.207189124721	8468.069724636493	2191.2262841036168	89251.52357810477	96663.53221760348	27133.881596663654	6174.416244078004	14982.846108801275	1820.9718678532236
PWY-6338	0.0	2.3359125480926646	0.0	0.11475967460644766	0.006707591080281495	0.0	0.0	0.0	0.0	0.0	0.10847805647949016	2.1814051568426995	0.009128356143588668	0.0	0.0	0.0	16.49732578802681	8.864631675913932	0.0	0.029165137189675366	0.4088764351476842	69.58459724947052	0.2237268366591051	5.431506385704282	0.1531595166660455	0.11763337111734572	2.0766239231166073	0.2798669262313937	4.9678790894490445	0.0015964518838248241	27.276148606012868	0.0	101.76475956089756	32.900775718648106	22.291130715507652	29.752970305329203	0.2154273033092388	4.275576423421538
PWY-6339	0.0	10.054238426590283	26.50212940253883	12.336193933379155	9.739209316416932	0.0	0.0	0.0	0.0	0.0	1.978225242928453	11.805552925295443	8.743636414952178	0.0	0.0	0.0	312.51052867782334	64.96294949283083	0.0	18.01943750483538	101.81609917883871	963.6295282756604	176.7318557134677	449.9047759857942	207.90370198559444	58.06774974889977	1724.3259719441853	123.4020968254946	845.9775797512283	0.0	546.6240105280216	0.0	222.29188957210405	485.33457924523464	431.5202100618072	195.56819986751105	87.84580470772208	82.4390454204177
PWY-6349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.475401804183429	76.76124676730437	0.0	0.0	0.0	0.0
PWY-6350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.319628227620287	70.71505688364185	0.0	0.0	0.0	0.0
PWY-6353	74152.96958014178	69080.04680978764	16004.126633457294	50971.900842061164	14708.617853510244	5501.761435339211	14928.747333472846	36132.97115498316	6170.811171831709	24891.8168867482	25142.112328935906	26741.75206296003	42041.99262833775	10452.872254949198	10906.110150365208	27462.805253624003	28864.593766801536	22771.82323638281	41922.298405462665	15369.47031643614	31149.970231853782	13918.21680948778	39783.13632236335	14156.64120315486	6558.693794916883	2765.2497644347363	6728.951167741518	3217.5032122806397	14780.864966089659	1211.288986772141	6157.972524978289	666.1979484930656	106734.49538025899	66585.99020767947	17256.371869837818	4636.944748253704	8842.56431042018	1068.3945522065083
PWY-6383	0.0	418.3396516258388	0.8494218820575338	64.21408455353368	0.0	0.0	6.24691766483341	1468.0165965151284	26.961542351776433	0.0	4.2937856267555015	1036.0043195043813	659.3621376208968	99.37509098071837	0.0	2297.169871578475	1932.746475857525	752.6978679437048	342.9200808464029	468.09558372381883	1135.3367037251173	231.93708656032527	9.9973742531817	19.427196457715247	223.81515728081516	120.50452643054518	213.98511062140074	73.55762411818036	61.667443794725095	0.0	53.450249263560785	0.0	12.394097737204907	784.476825459424	42.5742034231873	311.772579806344	1540.4268178198977	50.28916860247169
PWY-6385	125935.14235105139	217416.75885141944	93204.44439596795	197965.8400832313	95120.36964481362	32851.800897766414	109351.06940858025	80185.42170808442	62089.43503661949	57295.67351013068	56028.49946228729	118526.23796542748	73071.4425126218	23854.045762926664	30185.126732174645	41221.9211049913	98297.62583526935	56775.45770595968	71594.57470019448	30337.97452702264	68453.88569601103	22669.785592040585	83638.74477952499	32464.99237824175	15050.668024772078	6560.105656500582	7183.908119659567	6710.31919226916	42872.59069648059	1615.9464341014093	9721.391437389242	2334.4916792470085	114466.23124470396	113115.20076715681	28084.60904140785	7068.10779748493	13459.23767665863	1606.9990157224597
PWY-6386	128569.10151436702	216966.39260074645	91684.1172923427	198504.26432378715	93808.25464355199	32585.136504951937	109874.77569591	80164.58534340815	61985.516609745035	58029.71112190264	56115.98915608593	117973.78984851812	73621.3352406983	23987.844551319035	29944.446140402953	41322.306838390876	100611.5764470158	57778.4961767702	72354.83408470971	30860.57110488714	69723.9033170607	22791.856388137145	83933.72288701752	32374.111374538497	15240.222465497021	6718.180132053703	7318.493740564388	6806.3145653148395	43949.46043107559	1625.9278799255694	9747.802212170438	2303.7614105368025	116632.38927343351	114273.6954547972	28543.345492880933	7137.650636700285	13735.967345037627	1634.4324801059197
PWY-6387	128229.58862681371	219512.63754106697	93826.22086934888	200049.50096646888	95664.78686742276	33211.39189249766	109787.24438277536	81783.74317501906	62262.78533944131	59003.59792582	57174.60351911226	121608.94786122658	75425.00725711128	24363.6604332135	31272.92422499846	42715.43990422994	103096.5121061373	60183.13215881477	73731.80683297351	31350.565808038078	70662.17933726592	23367.51515486045	86909.81477921928	32994.51020440977	15352.885303142657	6756.826470014587	7417.11950188339	6952.867660780501	44282.06175197106	1675.906102342839	10001.464823654658	2401.6191228844887	121002.10491051611	116710.65178630856	29409.103094060396	7288.507372262927	13809.12575370734	1651.5562916449896
PWY-6396	5426.267039002956	5547.969026774505	604.111534908449	7052.4800457973915	512.6581587151779	2017.472852361968	1168.6792982630388	6954.262783238424	2080.7965481923834	2584.899484181486	10028.416149330147	11942.541296740288	4819.2811956718715	3021.3215899732736	8749.832530927068	5909.977740487431	2626.310228207285	2527.3006412889326	9246.156630540294	4219.429459338652	4400.444701798863	10299.557550661593	12445.637512550078	5415.950199697973	3980.4923333428596	697.5409410167033	1664.0907080368836	691.1059133770663	1286.7602111837377	220.7415368596218	4890.575432486945	568.8998465283073	10745.861993249344	14855.681265371062	3553.469364403454	855.6154857451774	803.2022433286037	62.90342627412461
PWY-6397	0.0	0.0	3.224799999963106e-12	0.0	0.0	0.0	0.0	0.0	11.51896240993479	0.0	0.7202664435334124	2.762959999968389e-11	2.597359999970283e-11	0.0	0.0	0.0	7.304079999916431e-11	0.0	0.0	0.0	0.0	1.1688199999866274e-10	0.0	0.0	0.0	15.469172617021096	0.0	0.0	0.0	0.0	4.5497199999479455e-11	0.0	4.70667999994615e-11	6.005359999931291e-11	3.730479999991961e-11	0.0	0.0	3.5276063966557576
PWY-6404	0.0	0.0	1.2889188312347026e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.202299460924988	1.1043261854508161e-10	1.0381375981864554e-10	0.0	0.0	0.0	2.919364274428393e-10	0.0	0.0	0.0	0.0	4.671651142074473e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8184754549102513e-10	0.0	1.8812107011134461e-10	2.400279500185026e-10	1.4910337851359865e-10	0.0	0.0	9.884909245706499
PWY-6467	76827.60894383391	182999.2419494565	87291.10649426377	164675.90777387068	89613.35019812103	20339.224788538668	86378.73193958346	30552.507439881043	49061.72084139362	17611.90174417192	11062.888894802489	72811.3392128569	26933.79219466057	12190.601383189181	2703.4392539842256	12897.839485916187	2186.926414549238	2363.940462600671	16221.474457144775	653.6678086585857	1373.5508434261587	2136.2708437063147	27438.15892360023	17766.20404689461	3975.9115937716215	131.24482797668998	2091.084598314819	548.3535639680475	1670.8511574869271	614.8644269035867	698.0426972670657	206.05850552292387	70591.79034862824	41322.1812287585	2223.549857376176	2758.16916611765	1729.251312119456	285.90954211191314
PWY-6470	7367.609177906843	2575.1389091445662	2965.6579220051935	6016.112192601621	2107.238812505196	1449.6088314032224	1683.8651781781537	11797.271068217886	2674.4843490354547	5406.597816831474	5342.7219696738275	2503.3394579074934	15662.052740850053	2701.851480990653	1998.1537690953678	4270.691284935637	11891.023803885057	8903.041126527432	5146.678049028115	7171.64461951588	15624.106430222786	2128.0505530738383	9427.541708762305	3429.817791018211	4561.5022429695455	1331.3641320684203	993.9086418020842	905.8779039137517	2830.2075214726683	244.46212612103253	2353.0551367120815	100.68750583052757	3113.562788260835	10943.088814736906	3796.548473480508	927.1759045014286	906.5016396307873	27.413405673135937
PWY-6471	40957.352997522554	62303.987137166405	16414.72179593177	56329.960313859425	14768.404064666105	19177.479882104562	29560.630767482187	53879.405129638064	20473.006572435	30814.65499252602	35872.66613677848	60377.63235810816	44065.606178629365	13476.284420053767	25841.997418618183	13242.444252922774	19252.938743265284	18761.972660997162	30697.729458593618	14237.671104879533	29069.129479107072	14244.630443905173	50679.99683062033	13735.461318005475	8273.984620213216	2002.420561139692	2870.468640175046	3994.4570800554043	5087.811198972827	816.8645141457893	7291.74154636731	2093.5381046703224	29254.060676762867	47052.86623855714	15288.969438260838	3424.7844626747774	9450.166927372	1025.528822157095
PWY-6478	32007.03709586496	100314.72360866306	15588.857341922387	29645.604597671092	16666.29059681079	2611.3753552786256	27190.66847014665	14797.662565199545	5786.366529177818	10022.96538882032	4863.552226310908	12850.539894959877	9441.955378707828	3061.90347434979	1987.018234378823	3803.0811415029884	3829.3341457387346	3373.713845710586	15509.911381225516	2182.329096699093	4329.608917384092	2396.102744144451	7866.29866035801	4090.7702638484056	1429.1030779766184	267.3409153668238	1304.4274789030442	614.0614325101641	1358.410379827337	190.7136266004905	664.3175380942847	156.0443094091403	53698.13191788894	10535.713524982068	3942.1294830652737	974.6634209547722	2568.131533406524	255.25551336437513
PWY-6486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014365650085094966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.186665674199892e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6505	20.092339473752634	8.119697948836324	21.09329295214014	11.68727561724979	0.7096412327617456	0.9609815137040972	37.30942102256497	77.40375385742009	27.084251065191673	13.0312468154322	41.087228092566725	3.9923900869865374	13.93750053346278	0.2777688040974211	6.293961738670562	74.84692819224485	340.41512562060433	183.87379451988085	121.59685006078755	48.71418293012999	187.30414378865675	721.3880941438665	102.22886000689714	145.13416041867947	98.69660483517127	63.67750945493794	553.1151287384345	83.26376052204706	413.58797743568726	2.0553926503201474	250.76066613412368	0.0	47.809321793248444	407.26511821094726	362.8818431531051	118.1661019908456	114.81840098220495	60.32482232865967
PWY-6507	99250.6690887106	179838.04193624895	56863.35809809108	114217.41562997631	58921.75170068637	16852.981053113246	79804.004363869	26543.466565610845	38954.80204300301	21096.24746683212	13063.202305139097	50657.36804521546	30911.42777682982	9294.682335665997	5039.919593754476	9981.98165097294	4453.0533425742915	3739.003344784989	27668.62729006265	2935.7890080912366	5859.965240909159	5011.289305482984	25014.67088500685	12107.658598935663	4672.934274927825	480.0834126185402	3362.538596005533	3074.1633163413408	1928.6084075491706	454.91228541123235	1157.3006163214363	316.6479034589368	98572.85307610389	32423.46617863237	9964.988120940345	2664.5175515013884	15471.936428229905	2083.276304293618
PWY-6519	93265.54693803494	83957.31100260909	90547.15829296784	162299.13254679064	94483.27517925431	25560.091208392834	93608.41886373055	46131.70218081204	57149.21921101234	24491.053844865113	17089.399919753643	77282.11890757132	38826.02074998476	15287.197914004702	4659.834051279861	18141.363263627813	4911.192668165562	4339.327449762764	19780.30901450271	1726.5703621645227	2571.1683325658687	4101.797562611482	35570.62282281312	19502.761701761556	6181.364731676368	342.8310797353084	3838.1456094497667	1006.901791772939	2895.5431206545545	875.7984081655235	1450.8763509367725	315.6457468617247	94217.49907590782	63278.901532110474	5081.568424748447	3894.7967655202774	2141.830809117741	314.8159797836089
PWY-6545	32867.43568906985	35224.99068278932	24736.363423134055	42888.98772090259	25121.754233761607	10490.699693742547	25784.922965916194	25493.85239084215	18266.465550018856	12092.509625608049	18139.042022541245	41471.69213520033	22245.429599738796	7897.321893085303	11906.391496243115	18104.337423611232	19821.000015773083	14260.044025051551	23049.51065129735	9445.57419144644	18104.605351456652	9308.844600902687	25943.235110560723	12468.68890212161	4991.714645062834	1844.6174401064707	3670.3489110500686	2916.579595137964	9016.156779216273	544.7782301881847	4366.224908479814	1027.2105430800352	33052.743916584936	41980.33771291676	8526.327804921497	2778.5867536837454	5715.316334109527	611.5443529950443
PWY-6562	22.741329180134834	16.998258715864758	44.12975866299243	8.902069409449927	23.54377599287997	3.9472348750339092	1.2482266380811908	36.529566104849415	16.487716114275468	74.16552939288611	38.838452077794464	26.03794163787224	31.85403097200036	0.3680054608274337	28.413936085811464	19.55478437280556	54.30662218608185	15.632426763215944	66.22712787559001	15.99014430173061	17.63484474583271	318.7629843492855	39.305318997852716	6.396518009852998	4.865885130347697	10.512335878569248	14.324932060245786	18.47540264464662	315.6477684486006	4.4808254217757035	62.60273540028384	0.0	396.0977603594257	149.2970750411394	302.48234299577786	20.64737472794445	97.49228609438664	24.581872307143687
