	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
EC:1.1.1.48	0.0	11.412080995230122	0.0	0.0	1.8	0.0	3.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	20.45	7.174951830443158	0.0	0.0	3.2	23.000000000048356	8.0	0.0	2.7886047988697074e-11	1.8	18.157461500195122	8.0	43.191104028234015	0.0	17.2	0.0	0.0	41.35605459408181	14.03721500758716	22.0	1.0	0.0
EC:1.1.1.49	58689.504635170204	174102.17547886993	47133.46768831058	97688.23402833668	50318.8459151681	23113.06946898958	76216.25158362728	37118.1006489708	45218.41546341528	11750.18007276942	14619.889915097494	51278.66521032405	23233.32831240701	9380.216793118507	14499.193820212487	12141.821409363703	8037.060969697048	6869.876775647669	15025.302300685331	5981.019293471681	9781.689582444476	9280.177756248686	24313.573220987448	10553.96575547187	5484.314632103197	851.3603455235467	3747.140887589919	1185.402404738755	3028.609977833429	563.037662418534	4103.273279542718	1406.742547340233	67083.14301157722	37456.86047822447	6142.8144269609165	2803.8172137445936	3470.5694972424653	332.8211235529916
EC:1.1.1.51	4.837661756883081e-16	2.7349367328481886e-15	5.703890228876242e-16	3.901484263359315e-15	2.5145493196205107e-16	5.608583256108299e-16	2.5145493196205107e-16	7.236314153130136e-15	4.95304128327719e-15	8.707791162389545e-16	3.862162092929036e-15	9.287275779256822e-16	2.5245974138766504e-15	2.3231124372625706e-16	4.334234495979633e-15	1.819667211020009e-14	7.140000000000009	7.14000000000001	3.0859625436099946e-14	1.4220138580339528e-14	2.2907751260534587e-14	1.1705608209847736e-14	2.5188009320275272e-15	4.860000000000002	8.420000000000003	1.6251439121251076e-15	77.31923651112409	2.6314810369526577e-15	1.0951636729753003	7.987026870684578e-06	7.430000000000004	0.0	2.14771486126435e-15	7.272578029180621e-15	5.140001046815362	8.511180310238147e-16	8.396835577802728e-15	1.1993261981235275e-15
EC:1.1.1.53	3.519614483269081	152.0747270376279	2.0946050170282464	8.641301444811244	1.0142918064710689	0.010488611707973364	40.78486573642898	222.02271063069907	83.44067467087208	6.8572236359310095	5.845909231420226	157.8553561261573	99.42311560387073	12.531939280949787	0.04439087470615761	314.46194729183316	275.8163022596308	116.86159565543755	42.006627903535176	72.39164512434144	187.30936155750697	98.64277184908428	8.550959937592797	1.7079041918499782	42.95597232838544	69.40161519950315	28.084374184361213	9.748438138407261	17.542314278003857	0.49497128302756177	20.635900341345057	0.0	111.34611095264391	136.23937912949827	79.1722105554883	40.690230284455936	492.8667451845603	17.56083237018003
EC:1.1.1.56	0.00043298424413437046	2.6003018834463165	0.0010569060007995735	8.470065912663367e-05	1.8012640113559732	7.867303623845218e-05	3.400096159421388	0.0003812157538082701	0.00014321883133272897	3.0922961171139424e-05	0.00016673283937047864	6.856421035306446e-05	0.00021313297806179244	9.41816076278358e-06	8.0682243867846e-05	0.0002326285708407544	51.00049081175122	4.200495520831599	0.00021379224931518726	0.00028775620517224764	22.20055064846593	258.000263551532	59.000219851266074	152.0002265695541	59.00023262857084	16.8001008371079	631.4000813415151	49.96251624131679	306.5946446630594	0.0007791513916081201	214.68173094426922	2.5554609536352784e-05	8.94164922637312	166.65298419705874	112.95503032801606	75.26258297123087	18.000184878495773	24.000057827507085
EC:1.1.1.57	23799.353559234027	6482.464180977894	6132.609914445962	6979.465624004941	6023.070122243583	1558.088229346733	5872.720897029149	6963.8908328583275	2950.9806810693976	7985.751651036664	8646.873644631152	7039.681854207581	10974.211166521784	2127.154519121185	4110.689826651482	7789.24753940853	4164.542347497019	4808.196508448214	19928.77887815871	5830.195735542902	5427.111487705199	8133.545685452902	8784.298642863547	5793.409527469123	3624.9120281658174	481.5580661579105	3080.585864893722	2023.4884636900372	1828.4710875528626	270.1182992332525	2097.575317970464	279.9689830960268	53136.23109266771	19345.512843272758	10647.17352203973	1595.0402509241198	4322.071705414423	496.7750566135354
EC:1.1.1.58	59735.732906177625	84322.95512600527	44179.09089779618	78185.29918186917	46550.822113784765	6132.941370463543	32726.457331184993	17031.814713931668	13070.471252077798	13706.071557173109	10089.50851399243	37269.63914056304	21426.71303445813	6830.617207250541	3632.2962207667197	7954.048220965618	3051.8714272743996	3134.9869403320895	18935.889574042823	3377.2441487645992	4011.76693058867	5506.70207480858	17681.39084286218	10033.301075059742	3867.780362672574	423.27446311884114	2484.4786379133798	1611.7752905449365	1165.6018256520738	393.61323608008854	1720.8668598208642	208.84473775470474	71798.32608121049	25674.81800886656	8839.449486736969	1937.3603820809221	6249.73617382293	876.1637150815195
EC:1.1.1.6	24426.518168749782	11481.23410646523	5428.984906806771	11753.624217575896	3918.23703657823	3294.9959895880843	3453.0244465053174	27041.3573801374	3611.908161794718	16547.736608371888	22886.23900538707	9558.949759292285	32333.87868670051	5795.384374146718	9501.810586980582	19633.61502415133	106427.08971066537	50030.23617551588	38352.14482492552	25561.52132375996	66717.84501524706	9344.450147597023	27208.592309559186	9393.693783018414	6229.127557267873	7245.805396080015	2513.1622120858374	3442.254649429432	53361.46487498058	794.9116151447877	4687.837287588166	325.0937470266915	25215.0031841642	39383.663941063736	16127.98215452073	2408.123450027966	5609.1729971055565	757.2230410410376
EC:1.1.1.60	21204.776839505517	19459.658087131742	3605.917160314647	10326.885247107155	3530.028115965562	2340.970681502536	2696.358701516673	9148.095993759049	1934.2586884898683	7408.499822389176	7947.438950788477	6002.855556639621	15491.629262508772	3449.944662812323	3256.0379949430803	12130.94487324337	62318.29704458765	26984.001722959536	26738.91367129714	15719.578989150828	40498.26649519393	10108.943016253443	9728.856265316015	5925.056215603856	3787.4784916345075	4696.52255774193	4762.291710710223	2388.4267280008266	34818.40975125512	543.5827934941581	4250.518121136312	182.56480494142136	47284.81026554533	20776.599574405886	12247.489077338087	1893.0706831968255	9399.780158332418	1361.0278008214912
EC:1.1.1.61	19645.419057964045	6136.56586818996	3160.6601667537197	10186.614229579627	2273.9154906074004	1349.35361940933	4925.553625189826	19289.31113792423	1247.8672703069833	13071.433835340631	10448.163886677015	6059.37208938901	25082.181167718918	4590.837797290573	4610.344383546713	9763.10393530537	5768.164770252644	6788.264672787309	15993.810365552174	7962.41657225098	7481.483077925917	8153.466708663316	15219.107954576117	7083.0837072661725	3256.0806322694016	634.6411639184391	2381.6345268679693	2134.0073973537033	1505.639484260542	433.86207924783923	2746.547454717934	308.41600185276553	5311.752142710028	25483.21110618671	11350.950674301075	1929.5933030497522	2197.295821241152	219.36380856679065
EC:1.1.1.62	0.0	19.125	0.0	5.375	0.0	0.0	3.125	12.25	2.5	0.0	0.0010071905299292548	7.125	1.75	0.0	0.0	18.75	43.25	0.0	15.625	14.75	27.625	62.625	5.0	9.75	8.5	0.0	21.5	0.0	25.5	4.51707355222938e-05	11.5	0.0	0.0	9.625	0.0	13.375	10.625	0.014339837878313616
EC:1.1.1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6692258094971585e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.65	0.309904487250856	96.87377432147755	0.22437923334734636	0.4493374350687454	1.8339518023925658	1.1091024306863255	3.7329869263323374	5.925841228186627	4.707984853157953	5.768961515720096	1.874265107855837	27.019667267754706	11.56069457402515	0.031366994391485735	1.3737121816940914	2.3875453041718133	1.1520559129840127	7.677524754778897	6.722630963119253	2.327957317958298	7.9789313654077905	35.42909551988073	10.615118037922036	1.7925986976951935	1.3426169045078828	3.4062883410239775	19.754165108309614	3.0201256429589987	15.450515104356729	0.4768392933109469	10.314141362674118	0.0	65.42083584089137	24.760611125042324	20.39242188539484	6.134638269916116	4.064232591055866	0.297912725245786
EC:1.1.1.67	3416.7593608706816	34589.10143224706	1.4166753031490746	5453.738681313291	1.8044334199944885	594.5834011430111	3028.2843999089623	771.2782816902294	879.0517914963044	427.14978037434696	64.57283467935594	268.57627983873766	60.767339507845485	101.34120658045222	53.56921285432654	10.826717789135236	51.02620197748133	89.57145410969156	12.781363890397591	29.33392064895915	18.763208743857753	102.261446542614	508.78734324729675	6.874662105234879	21.844908679569752	13.410989272209866	121.0674501401987	11.726792548485792	79.6718525600312	0.1718946137881683	41.209344353451776	0.00034486744282011836	1694.96668960649	74.95314195116924	38.96213222449579	35.01130731410884	37.01572514211261	17.870441666135825
EC:1.1.1.69	91337.60774419163	156282.2135349993	49801.70378414303	93272.96530636803	51736.57489133414	15895.851393556622	74219.85180264137	29868.22735044117	36751.8042344912	25227.870816437706	18994.022742383208	43850.780876065066	40052.93856153234	10048.23998047781	9096.614464896002	15819.5647779608	6717.473793823405	6895.005537971705	40779.526122117095	8392.41593336003	8801.899537840052	11941.555745588252	34102.624663879564	15069.382103606753	7679.716719317137	953.8554880963507	6730.468946176234	6843.858834793586	3504.75721700116	839.2263069476227	3588.5157873124977	452.01310578005723	124033.42577508846	44446.58379841522	19436.891398072927	3790.801005217483	17314.33885976763	2654.1915608239897
EC:1.1.1.76	6330.968515665309	32997.72841599391	807.1913671986084	10628.035387311204	1001.5631349133671	5722.2452598359605	3695.6722346842043	8413.375931365917	4296.735638011398	2005.7729994970089	8652.165552401966	16165.24338943599	3454.263658149799	2694.95575733826	12450.294090264892	3786.9952060774776	1754.4812741775377	1643.4483770657525	6611.685110899564	2813.444309229749	3086.32785273883	7987.076671861667	12441.429434061316	4115.999754422099	3099.8762701793175	515.2859033702134	1192.6546580907295	390.10174862311663	955.6744148979543	163.4208932278538	4205.3491791891975	1187.7714901471472	10582.019249034434	10103.685873302515	2150.208386564943	578.1732601490696	466.10761233818897	41.9681762531479
EC:1.1.1.77	56497.04563319566	160985.3621178125	35650.280337019	86412.66749937748	37314.004691054724	16880.41882951386	65114.338989970616	25796.40253638477	34659.2391046261	19574.655537551633	21233.46892404375	43109.08953445568	23062.89364702483	7542.702597995894	18114.54783752414	9917.967113758425	17901.500059909384	15658.356807276154	27469.920979828807	3750.8208841176574	6529.131799480139	7353.311810002149	34511.73622297804	8958.64416636155	4943.91195801466	527.0341022688009	1814.0689545558312	1341.17622658538	1998.6032547714321	579.9593630600386	3604.440829242546	1404.021091894904	49096.06981048954	33001.800673626254	7216.045788670115	2368.13906358834	6074.652710070201	936.1976537592916
EC:1.1.1.79	2824.1493380399484	764.0961913170481	12166.889109357884	9448.124873072755	11069.889308790722	57.53587275104242	109.0654302425688	302.9400964437903	103.95875617149252	91.45153257770387	750.2166940822793	3298.8764799353567	748.5102463420525	61.9602915646997	441.1220698241588	3799.617634428758	1032.8457191759576	1182.3112375813344	5065.130201155005	781.962614080089	861.5900135407024	1256.9053239380808	713.0110520052731	2666.3759387017108	595.5681441104108	85.64433471285176	1311.4180385584787	389.9500959016526	1147.330290514999	91.07970323031125	500.19850611024395	30.586526072208954	470.04511557026547	2211.343296000239	864.8309018068801	313.68308737071317	780.0281735892999	215.64545135925843
EC:1.1.1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0049005959475341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.81	10532.587109019083	15895.864098245482	2910.3314373479398	20576.00022614358	2780.214009362818	781.4930808460394	2761.5859003631113	6851.7588591439035	823.8316664771452	5674.386021392258	3842.404042018085	3287.456511645234	11315.656280971027	1939.655378479956	1795.7518396221324	2791.7887182655895	2048.514552360655	1820.99908759017	6668.227109565476	1838.4429231170527	2201.5732111701095	3473.918961358893	8720.662622695192	2931.534075936716	1248.839922006071	286.4463083608407	3688.6907169669757	1147.1909046197338	1850.0636566949145	280.0427084597758	1636.821346210578	107.11006601283322	5644.927476342918	8767.881664959732	5343.043402163279	1087.860507802054	2803.704867822555	498.1742266451143
EC:1.1.1.82	0.00018119599128748774	0.0010243782995202231	0.0002136408240501187	0.0014613119811158607	9.418315696868346e-05	0.00021007107439105526	9.418315696868346e-05	0.0027103819616543347	0.0018551756412782032	0.6914316684240528	2.888022646685562	4.146980951383183	16.80433485392828	0.7726285287245961	1.8306319459740132	0.006815615077779763	1.9952912174480268	0.6545245075294621	0.37692007474917233	0.533559708319983	0.5368136782554997	21.064394325393195	1.0177929406650592	1.6274038855372899	2.644628798589045	0.0006087022552235283	0.0006304070156772166	3.1098819954021537	0.004493079206417543	0.0	0.6925195232082182	0.0	0.0008044326843148252	16.468202826166845	0.005232010024363201	0.0003187886691635479	0.6792106387013868	0.0004492110243897289
EC:1.1.1.83	1876.3382874445156	877.1682670910598	529.6468255630845	417.353313376085	525.9889850468928	33.05627345415005	276.0494881441634	2180.89476116453	213.33950241056823	351.50275430894067	356.75433663197435	214.5515494507177	934.9434308622982	110.60011682446157	247.57151256357236	626.2728441780034	1115.753265165864	808.4154156501893	1862.7200499663975	408.24203021369414	617.2573966444504	1406.4815687367038	758.0675866740793	718.842014130805	711.7481677549642	202.72400927565684	1708.523895718567	377.97546237994914	994.3404231474515	113.44989735008224	747.6457544386518	8.582972729891575	8251.555523920442	2104.736987231782	1400.8528719477413	333.96068852750096	861.8224088149279	143.13297620301884
EC:1.1.1.85	112840.32217887345	196438.31213268655	78567.60394181259	156225.71498112287	79475.63467067316	21680.47840113812	96507.04182777712	62984.29854677357	50836.72681456305	48982.28094394989	45911.90415121251	77725.95039253317	69784.66956739491	19212.176260745156	15865.104415492011	38797.712741166724	79942.6129650003	44235.48498895014	69783.89151739478	25336.648867201286	55426.59269002614	18443.27256141943	61636.003381972245	28247.702673780666	12098.433253595127	5595.130101265168	6898.800534649087	6385.834021169936	37932.79878743107	1567.1703611406183	7031.661391389824	857.3759134061104	100529.32706552555	100333.41962272517	27114.05936270606	6473.834531471692	12974.029162614028	1574.5685235381893
EC:1.1.1.86	109160.73333928405	194199.2527583794	81904.97398005566	156974.79097241262	83382.44690957296	22097.769499037073	98835.37618513257	58447.99496741167	52324.83853121205	47314.7967502035	43648.87298288988	74112.84049809829	62790.24922311354	18295.49741693303	14656.779631602356	37455.87590576205	78329.35437394021	42658.343489927516	67982.1408473028	23913.388855274567	52777.185106532546	17709.903561286723	58301.329165708245	27337.09294468324	11475.407467380855	5428.757821695428	5892.877502639005	5828.918323311955	36922.09079106657	1438.6242872319367	6441.35138970562	807.1964803282872	96455.16291513338	96697.17130937087	24866.23753256194	6078.956674252813	11043.547573511702	1298.8158047474928
EC:1.1.1.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.027057801339511	53.351341956660235	1.6998771724206552	0.0	0.0	0.0
EC:1.1.1.88	2619.6460233074044	14145.482501758155	1355.0846978086042	9278.882598611977	1472.810667381787	7285.898728252757	3144.272249650817	14516.577371089032	5033.624896709942	1489.5243298135028	6149.618658031118	17074.296319724577	5871.641842536301	2507.0790437171727	11961.424636257361	1656.9426822204118	4732.945108440254	3340.697695300553	787.6478297073104	2623.1559449758147	7329.860533123088	2836.414092645203	10031.095677588517	909.8095905794181	2043.732162482765	522.1666748461874	1003.9217755853081	210.27329203575056	1685.2633945455195	38.30284269090053	2509.1626522809192	1212.7794120580224	2159.6183656930184	5357.528979020284	742.1631646565339	370.6323893674987	1052.8247946655126	35.65547247946091
EC:1.1.1.9	87.36675967537019	775.7442326619337	18.380813864555567	148.09371743005852	8.547587320066874	2.6784102627732316	7.037578378294238	24.295683461488274	8.52545976181538	174.4179011798936	848.6851395501737	395.53050531736164	403.21686413973634	214.5031762669385	213.18025148739173	828.4118087029428	329.31129741888117	381.9632063168357	1213.6462854946574	589.8545971784163	633.0023188635915	1456.537124349936	429.9841628894724	853.0421749069667	578.6146526427402	110.44215237047052	200.56277731054797	99.77074409413015	240.41528995574603	23.943987174745725	593.3221534260455	7.177419529410376	850.3836638725934	1600.4852311651052	426.8451584675667	125.33705690221508	11.627309689818922	9.849135107743303
EC:1.1.1.90	707.5464925313559	8268.017384434368	651.8894800873201	4380.700815264807	769.3894608774565	2384.500549061182	1787.1595189377276	7901.631583467618	1900.0973809721886	1797.892437250166	2768.28350548492	3002.9807238016724	3157.6485590053435	980.0801943704782	1951.0130296006528	2282.057782502779	1234.0345186235986	1265.5065086723398	2265.3470538712363	2728.4486178761995	3535.009579938702	1877.2934528830194	6715.103342533098	1064.7368168392445	1189.9761610957976	186.88321274038603	338.77636383921134	2266.6955099684064	214.38832108049598	61.54353946567722	766.3744639661443	110.8098617136666	5744.708907116993	6919.268870726895	2345.7419517494377	262.10782625943534	513.397066904558	41.07943909105522
EC:1.1.1.91	33.82081332933495	19.293227151267637	21.68195621349277	6.482053344823483	12.077359174279136	0.8715350270442289	3.57317382837239	19.192629677728586	5.541358106012119	6.983690401152661	3.77344864539605	10.25319119980636	12.314671781156338	0.696315454675547	15.813903482244344	27.315902121666653	69.59734259217615	4.956741271849879	35.614843898547754	16.326252545510698	35.99985099141494	79.12773635717494	14.178030758825724	29.615798559193507	18.659546737450725	0.8661017924583561	23.461744013677166	2.7417699932476367	30.73140881944012	0.19725499566769958	20.205924086936697	0.0	15.939723965648096	21.166674541070748	8.797454269719761	15.176058280483538	391.45084542835343	11.520483753939295
EC:1.1.1.93	1876.3382874445156	877.1682670910598	529.6468255630845	417.353313376085	525.9889850468928	33.05627345415005	276.0494881441634	2180.89476116453	213.33950241056823	351.50275430894067	356.75433663197435	214.5515494507177	934.9434308622982	110.60011682446157	247.57151256357236	626.2728441780034	1115.753265165864	808.4154156501893	1862.7200499663975	408.24203021369414	617.2573966444504	1406.4815687367038	758.0675866740793	718.842014130805	711.7481677549642	202.72400927565684	1708.523895718567	377.97546237994914	994.3404231474515	113.44989735008224	747.6457544386518	8.582972729891575	8251.555523920442	2104.736987231782	1400.8528719477413	333.96068852750096	861.8224088149279	143.13297620301884
EC:1.1.1.94	119691.1486287142	200688.1043029444	94040.54796665336	191721.03386203363	95028.58630818532	31243.220915285063	105661.01691366502	75734.85956848972	60290.12846146909	53665.78904236603	52414.79101687168	112816.57220542962	67507.80773046357	22011.596366624726	27358.625810117363	37476.81102644498	91015.96410567412	53151.41422460173	66147.71170925235	26383.67502707717	61363.36307981745	18414.262096945407	78121.03399796275	30648.86666883658	13534.850389766129	5779.058456609387	6416.566779686979	6058.130276252085	39206.3003826668	1514.1791218856517	7883.142731893417	2088.3706755233607	112418.10708637984	101502.22962541788	24603.51180974974	6451.051011261432	12570.064084550544	1580.3213439705924
EC:1.1.1.95	195687.88963353698	203740.73007677245	99682.30287299748	199343.73546805952	99277.35028836053	28096.3003719215	111066.2822991187	115785.08752660955	58840.73098299479	82336.57425230807	71053.98600552077	110995.13418824287	100744.19440880552	27163.79955150316	27572.39830948758	60526.038422048136	104638.09692817618	67821.93573585535	121687.23921106392	37647.52532273645	67762.16894678121	38660.77685816835	106647.38964114082	45888.626812112045	23402.371242823414	7113.978936620841	14994.541801223655	11737.29765563281	42528.20623731453	2512.8864852402858	13314.703636611468	1359.07482520154	222005.7443297446	156379.07362017423	57969.59304775123	10410.742891879792	26178.361014335595	3079.421444080819
EC:1.1.2.3	163.7084630392661	368.43025193926593	367.03034946108255	3246.3447589412026	432.42773233554163	25.361278767103357	139.0951560370578	910.8870419093919	59.78195262904763	23.97406517049973	109.69028286041384	559.8770277096496	410.3418555864	53.256382305994535	40.0894505081513	1430.2552067528827	1523.061998892705	827.1712575121222	397.48956742755996	415.345130499398	937.2023182629202	1269.586121453021	248.29869453261415	498.06105768814615	411.6079868385835	138.58779379325136	2298.495236383775	245.86301705932055	1255.1742367042943	66.6478598238188	719.9530030197335	8.140537741336361	204.39899569452632	1377.768992829378	462.79737865023776	427.10515662754915	1975.7564810757376	144.71337560121196
EC:1.1.2.4	170.0312890977106	437.1944433766446	28.954384383122274	5653.682903152944	29.835923508363805	16.89732457936853	50.70066116732451	288.828615139411	33.47604682280662	240.69733699817542	109.15118191476782	206.71754132810833	265.5722169099788	43.21415198293926	108.9831444384098	153.8028461277421	522.1593949722933	267.45219736603894	1873.2668917258043	209.96614478680473	427.0532759170024	1343.7863236978112	423.5239092879851	730.5660359039176	349.65546762548365	90.21555070249751	2683.4587099568303	222.32707156856088	1333.5680108387085	28.9694147926483	895.9793065566171	1.5259061917353915	2844.785694997812	1076.5241064189552	837.0813892820125	260.8326832608867	183.83553874924598	112.80337786584263
EC:1.1.2.6	0.00027090571708596135	0.00026259431664906504	0.00019614306830847676	0.0003927922429504154	2.9679264625917582e-05	0.0009695315885521487	0.0002910834334057162	0.005180125923279759	0.004115526125636254	0.000578243615083463	0.810329274645587	0.00010961786008955156	0.0008783380186237171	2.7419732133820975e-05	0.0012008425111419744	0.002087093581798523	0.0010070797385720305	0.0030399086610661376	0.005876646604668756	0.002035004228194602	0.004177544614190848	0.025838402468287825	4.582939460132359	0.001567015825252831	0.0011736603040130474	0.001404150998656948	0.478728695280284	0.0026400692393108646	1.142916627510716	0.002120181156045486	0.006218888882958275	0.0	0.00025349511823494626	0.007196939384830155	0.01518921762461258	0.00242993271754588	103.75617084054105	0.678291540610141
EC:1.1.2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	40.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025070816424505826	0.0	0.0	0.0
EC:1.1.2.8	9.413102730099768	38.58935288146292	10.38699979786915	11.574883920310945	0.021471495455940157	0.047891154473743064	6.377605726240908	25.194046601167486	5.458313521372181	4.299265407894873	13.963600569500333	14.61201460909664	4.486704771169572	0.1587774522997064	0.4428646827517738	51.37247319731961	243.3110731512093	73.91788691020045	34.30947882365975	30.902971976454584	88.08461758928638	402.35075495502224	124.50073486772558	172.08741031721476	77.58777979757434	30.479588795197376	659.6416295499226	51.03456331244312	329.1126493463349	0.12856647711072036	233.0867403701991	0.003007990136079192	212.96011231448554	186.63595819008256	158.03522769466065	115.03189581573398	314.4547975158595	39.790155278603834
EC:1.1.3.15	12458.540804655431	9564.132593653016	13985.383924353537	11988.85620122069	12341.300212155511	838.294207900002	1969.5515765862583	13627.690241456861	1236.2943567770697	4707.66418507055	9665.103257888475	9353.10640185126	11110.658074323266	1697.7306703995362	4359.301754875276	10171.434503984095	8152.330560472224	7308.835486983773	21318.361085909608	4927.50707842679	9623.254244994117	4547.021513946605	9943.056845041341	5415.061137809835	3591.729149192792	780.8348538064115	2050.2286396909803	2639.811212676171	2779.166069702373	320.61335202348926	1691.6528184828192	68.80368927722722	11718.712681871215	16018.236118225665	6139.992473316328	1480.0253622147209	4486.681404141327	362.941130414684
EC:1.1.3.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20106443194021895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.417814922553713e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.3.20	0.0	0.0	1.9249501733926644e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.707056434130366e-20	1.6492140674742556e-16	1.5503652747865242e-16	0.0	0.0	0.0	4.3597520143325753e-16	0.0	0.0	0.0	0.0	6.97664373653936e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7157405148945153e-16	0.0	2.809386739546051e-16	3.5845693769393127e-16	2.2266991194920553e-16	0.0	0.0	6.701654170064677e-19
EC:1.1.3.21	8.004271984682962e-09	211.01427319411323	88.68563242712844	134.73185320569155	58.00000000416051	2069.5956218205774	573.6743814318249	2534.248525704862	1254.1840078111486	215.01952996985938	445.5610949898508	604.6185120026752	527.7200897374922	431.82167442742485	7.171314055153921e-08	3.0107750418660887e-07	22.25252450086369	1.827502311238549e-07	5.105955061544711e-07	2.3528279275617807e-07	3.790258204511638e-07	21.558065139495394	590.0914668775773	3.9088106088032366e-08	5.5671116259352945e-08	16.317014220097874	39.36000002784802	4.3539815309195225e-08	6.500000198480263	0.0	6.246330885200984e-08	29.205639368296072	54.655859639051066	761.1474084215447	15.000000231122282	1.4082382261821892e-08	1.3893190378547568e-07	1.9843745947053586e-08
EC:1.1.3.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001003855936353169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.3.41	0.029792502239558413	0.16842973492824073	0.40897013436853313	0.24027099143166447	0.015485728436818598	0.03454018441463243	0.015485728436818598	0.4456448516817796	0.3050306138388157	0.053626504031205134	1.384634497157813	3.2601204506645938	3.166427874563731	0.014306773802739816	0.26692170188318803	1.1206331112842	9.027826240961009	0.6802101028620804	1.9004748701349967	0.8757402476492229	1.4107626060496778	14.270167154868647	11.252965047364519	0.14548887024282467	0.20721208112485115	0.10008368934166093	0.10365241688265617	0.1620584667276942	0.7387584646247719	0.017871839367077307	5.506710685926005	0.0	5.588353088494106	7.409441160300557	13.863131508262377	0.052415685758367477	0.5171149934179609	6.65570913710316
EC:1.1.3.43	0.00141747459832517	0.008013589088411929	0.0016712872389320803	0.011431669093459343	0.000736783588006452	0.001643360924689288	0.000736783588006452	0.02120299436596345	0.014512817464991286	0.0025514542769853057	1.043951054772792	0.00272125307213495	0.00739728236490321	0.000680691010318718	0.012699662791625614	0.053317742716428716	0.0266812834869763	0.03236319442315623	0.0904212352326272	0.041666173112694084	0.06712159127363304	0.03429841410314559	0.0073802934533534394	0.0069221032946459255	0.009858784572668387	0.004761805041004662	0.004931598789681045	0.007710455408643652	0.03514882199162467	0.0	0.011061620633295782	0.0	0.006292989406834445	0.021309261467549623	3.553515794495066	0.00249384568368439	103.77809563222186	0.003514124211941037
EC:1.1.3.44	0.00141747459832517	0.008013589088411929	0.0016712872389320803	0.011431669093459343	0.000736783588006452	0.001643360924689288	0.000736783588006452	0.02120299436596345	0.014512817464991286	0.0025514542769853057	1.043951054772792	0.00272125307213495	0.00739728236490321	0.000680691010318718	0.012699662791625614	0.053317742716428716	0.0266812834869763	0.03236319442315623	0.0904212352326272	0.041666173112694084	0.06712159127363304	0.03429841410314559	0.0073802934533534394	0.0069221032946459255	0.009858784572668387	0.004761805041004662	0.004931598789681045	0.007710455408643652	0.03514882199162467	0.0	0.011061620633295782	0.0	0.006292989406834445	0.021309261467549623	3.553515794495066	0.00249384568368439	103.77809563222186	0.003514124211941037
EC:1.1.3.45	0.0	0.0	0.000893892767270064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36484233888835355	0.007658486681746224	0.007199460666121055	0.0	0.0	0.0	0.020245463215467937	0.0	0.0	0.0	0.0	0.03239757299754475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5864566147236062e-05	0.012611135797701983	0.0	0.01304600254934688	0.016645732882407407	7.035512961297233	0.0	275.4065077851645	0.033222442122736465
