Unnamed: 0	description	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121691	S210421121692	S210421121693	S210421121707	S210421121708	S210421121709	S210421121710	NR	HSD-NR	Total
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	15491.39431596835	3913.806521476298	19936.158950514146	25502.789722517195	6810.508548902588	42643.836768714886	22819.95514312396	52649.78113327467	17178.027033825478	4014.6403078687135	9466.074292197938	1032.4849456816642			
P42-PWY	incomplete reductive TCA cycle	137295.24978299503	37329.47346746375	156686.33598213503	79422.25701761777	81656.53732012854	50136.402299606976	6816.316860376288	11411.00843157743	9672.192636792255	6778.461891040673	8696.999320655763	864.2365626932065			
P441-PWY	superpathway of N-acetylneuraminate degradation	18281.84445461728	8589.108632593145	27000.19646091825	45326.57893595008	14118.277382922872	46010.08753611008	15052.489860083386	31079.56047230088	16466.889672863228	4220.274138267299	9227.721880142471	1040.2430949637617			
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	5977.424915310961	2814.0264798407934	9283.890731903835	21276.301084141443	4391.385732366993	23683.87800040558	13858.085391975694	24579.649877581985	10381.169176654716	1731.0026076619092	1123.1511879113484	109.66447368680085			
P562-PWY	myo-inositol degradation I	646.7743906656054	235.0300068259945	1010.1639265727866	5922.044611129653	460.1151351994616	9217.609807752491	2222.65295374378	2625.669432780816	5522.266825335592	1012.504506716937	2828.974825004791	259.4611792607429			
P621-PWY	nylon-6 oligomer degradation	0.0001441000884371	0.0003213596868871	0.0001441002831888	0.0041468279318775	0.0028381651722236	0.0176953268654224	0.0081489159877863	0.0131274719580154	0.0080048850092433	37.50828028646063	0.0048117532188084	0.0006872893043158			
PANTO-PWY	phosphopantothenate biosynthesis I	91658.11738119589	26186.19917218716	111495.03651536886	47120.0153592668	62067.17741567331	48854.03431163172	18023.91836862513	47134.30526868944	14446.090472397133	4507.132608566311	6531.58722293844	715.8304869625249			
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	96291.41143056788	28899.204268297144	112539.26287155364	55584.42318011178	63056.59544287889	53846.21867178088	20562.620479108235	51179.84632869429	16115.929485345385	5080.467345569341	7225.416242576336	808.7832672745551			
PENTOSE-P-PWY	pentose phosphate pathway	52587.8060391752	20527.966940170973	85520.81373670057	47413.7904125139	43344.12913483797	30659.46527399676	11537.946999420252	20150.54531672228	12328.565169843963	4105.247683736148	7219.1463455503	685.9486204087053			
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	97494.3726977792	33127.06089633624	110327.84969996584	81917.26713402868	62726.43864015204	73366.30082963129	30558.956352049663	69197.3669501839	28258.181113904106	7216.330467468555	13679.60822596172	1644.729355993526			
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	73479.64192517281	27145.68002491605	81638.61149560384	72955.96193531748	44240.491728273	79500.88723263632	35967.74319326462	83155.7294686238	31772.266107810483	7033.854671678969	15549.637762107148	1929.0029714620143			
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	2661.15125986396	2007.9052383105404	3703.8306921681815	10396.34366655211	3164.264325819956	9509.843973875912	5635.010377718839	7619.639080686411	2995.262921102311	1197.3195308427678	1829.88747535246	202.63302005394564			
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	2516.8802673671617	1964.5828470836293	3589.7815084916565	11567.222127302588	3131.86867592775	14224.292184833896	8708.57502141092	12466.071572724666	9194.596020665216	1774.3080449482984	2225.9397170607963	274.90774511183486			
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	94655.65739781257	27448.021457163315	99771.23856194389	55931.57666146246	56823.38990691586	39394.2514997539	23178.17750885835	61028.67731256514	7959.097689392504	5046.399247114675	5121.682997529968	738.3882718698969			
PPGPPMET-PWY	ppGpp biosynthesis	1791.9182940940962	286.90020886396024	140.41124918004226	1016.6313064999096	388.2533797709952	1054.4517939025072	761.7888338558527	1697.91206570517	1936.1547326988016	644.8225851530814	514.931985354076	101.50689238391874			
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	6.398018804677935	1.1390587576370683	90.39544508295847	138.27490221368953	78.52246294376545	173.2064197243601	239.0442419605861	451.3101217658949	777.6716046330341	323.75518116689125	1480.430604725628	148.87250038950611			
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	33675.05130579401	23143.59210336289	55690.597110367045	32938.27661085196	35005.92210191263	18660.329274440526	6279.719386449431	13841.035263248064	6595.272480836315	2804.705035985331	7157.388086169727	721.0156007886316			
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis I	93442.44185890334	24081.73124197143	103099.5995242355	38502.85513766071	58275.212170897816	22052.02028847068	1207.0619638142202	2493.7518287580024	3601.025175945214	3547.6663187551712	2636.559227145881	417.4686194909918			
PWY-1361	benzoyl-CoA degradation I (aerobic)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.87712963992937	180.49365655770268	92.06540163986362	51.20804827730498	42.16396259227482			
PWY-1422	vitamin E biosynthesis (tocopherols)	0.216664802129299	6.688165289144386	2.1168815789268813	35.78210553005837	25.6370690964812	40.916965681717606	14.59422930864305	29.842739045542352	91.47193494853312	17.80516130805829	19.47854990283812	2.0249834266501794			
PWY-1501	mandelate degradation I	0.0001249280505452	0.0	0.3684534465135164	0.0	0.0	49.364697721996144	0.0168742315108783	0.450353834279423	9.703882299912443	0.0	60.15367309974767	0.0			
PWY-1541	superpathway of taurine degradation	24.55093486723188	2.042773941439393	109.6055782007341	96.09693562162508	41.04377612574568	195.68650916057192	60.76370545320253	141.13188144333532	482.3779128425203	218.5612962164596	45.46026530973192	6.135519706383004			
PWY-1622	formaldehyde assimilation I (serine pathway)	0.5867118820878485	14.195904484387672	5.936878976735742	149.3305728607812	62.74122632689195	463.9570093550133	166.2828794696492	283.6155125063153	1086.6772086880371	190.7875525472807	653.6609518204998	61.76354237209347			
PWY-181	photorespiration	7.798074865941176	24.71913466811409	9.961889212238802	258.71022071441007	176.20702099771435	959.4627289850248	430.69312378002826	849.758091343819	2828.0395287763063	1137.9550483386224	2599.5797491554395	232.77661494575327			
PWY-1861	formaldehyde assimilation II (RuMP Cycle)	4127.887332843799	3956.764731248885	22351.98010901009	37654.74878342043	6232.5944558475085	32103.289817753302	8720.067410545746	14615.726387330142	13289.442377920695	1686.725409610202	3715.065563817783	446.7078769573209			
PWY-1882	superpathway of C1 compounds oxidation to CO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074684343133399	0.0	0.0	0.0			
PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	2.695922942997937e-06	6.013126892972924e-06	2.6959229394568737e-06	7.758265229184058e-05	5.310300110275402e-05	0.0003310604138917	0.0001524582526406	0.0002456007528446	0.0001497623971311	9.125088958121188e-06	9.00249603057255e-05	1.2858331827531548e-05			
PWY-2941	L-lysine biosynthesis II	9098.00561445697	15231.378810921287	11855.46172481075	37364.48552730567	15010.97291140452	5448.768890208581	9360.888516369165	19512.73243486805	5461.138939142982	1125.7707390043338	4786.989518872928	713.7962503061269			
PWY-2942	L-lysine biosynthesis III	105394.39027722424	33045.64560786979	117938.74762068306	85022.43108235292	66218.2707035981	84926.71097059836	32833.60185717981	72733.78167958849	34569.805203773336	8059.65842269393	15822.759055202392	1931.7806295404869			
PWY-3001	superpathway of L-isoleucine biosynthesis I	102359.664028195	31272.68586417495	124022.99536492403	79183.6601432114	67490.78611714629	83128.00269799907	33548.31131127263	76078.37280024702	31945.56773181463	7861.515845867204	15173.833176196684	1704.910667073529			
PWY-3661	glycine betaine degradation I	4.500140246993949	0.1055852095973572	8.501262052236559	0.6584923634686455	0.5054316938487697	1.2518559903817732	0.511936981353827	8.197089222235098	1.5647574523952654	203.27043889662912	2.6281705205626174	7.22887552490044			
PWY-3781	aerobic respiration I (cytochrome c)	250.4909127326219	434.5108254130985	1173.444276549189	9130.51393992228	2241.970549574636	5261.513647028696	4381.695273154931	8137.892189688146	5534.22608695523	2869.946608857086	8381.341103930486	654.7747967292404			
PWY-3801	sucrose degradation II (sucrose synthase)	1.2967065650808898	42.17806261595791	12.713576855404147	282.1073606955416	177.8904460923941	255.62527798307408	169.6065486587792	181.6059431347817	554.8768919273452	105.24463463020908	115.815624512131	11.270235093025802			
PWY-3941	&beta;-alanine biosynthesis II	0.0155578272191008	0.0073350602310765	0.0242729634126178	1.2486600801605432	0.070112738267266	15.512211615820531	74.61881543617959	158.28627648582483	5.223700529198925	3.7254136841707655	0.6556712260781291	0.2622937216363307			
PWY-4361	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	8.620328216805259	11.77942099564887	1.7512677480468606	73.82504864599647	35.27105111933309	142.82324368298188	60.54898212799914	98.51421900078024	255.03551355218625	44.3500827763667	68.8469782695649	3.4940531964743218			
PWY-4722	creatinine degradation II	53.35060614378916	24.47058522768228	137.18659118283287	1661.550038885151	124.23189619636028	323.4558368298385	1633.525316450908	3175.8935078226154	287.108168372463	26.10469936519242	24.510126957570883	3.2183305525964854			
PWY-4984	urea cycle	26004.15061532267	2351.959262676948	26422.74517362696	23131.12076078585	4591.256124598671	25309.144546347143	19245.99455380996	49460.39724260144	5602.954355133158	1521.1852946977178	2436.3956724508894	264.4402793825105			
PWY-5005	biotin biosynthesis II	531.3350012622967	475.0456130106172	3248.4876685311606	7357.460074573917	649.2499247767972	4861.14228120746	2320.6708859577698	5159.971934024228	2975.764592237915	460.7003808415582	862.9883629278614	90.2224728240027			
PWY-5022	4-aminobutanoate degradation V	3507.62850113751	2806.702768264118	6132.47807386516	17371.821221563958	2642.456305392211	16730.623730363997	12591.882993964378	18334.281165462813	8363.218489023679	1778.185651657983	3134.1256129406747	194.53819499213253			
PWY-5028	L-histidine degradation II	32.7279842086127	0.6280923739520261	60.850963741467325	74.67432956236081	30.17320563636146	140.00456462175623	174.13804683033592	321.7097884696046	864.5595560631855	356.7009457687406	223.5459691425436	148.7047366145358			
PWY-5088	L-glutamate degradation VIII (to propanoate)	2.430857894215844	1.309923107319478	9.830678883149467	57.69152600788894	13.392601889950027	76.91434412336562	84.44693554925442	55.36367201023726	33.663361001944104	1.9864777094561303	19.73589656508556	2.7795487175573435			
PWY-5097	L-lysine biosynthesis VI	98588.16219253716	31333.328739723085	114897.15508818252	83669.85292913814	62896.20868950398	84068.34597019805	30614.555886600967	68444.84135635507	34237.57502638162	7699.999808758088	15589.87483480892	1930.409925057974			
PWY-5100	pyruvate fermentation to acetate and lactate II	96337.75066616783	32772.0718598573	118830.83069074994	90500.4963873507	65988.48770240508	93724.94841507614	45992.15612035778	113251.1954877846	36280.17719889284	8312.8416967486	14941.881790787593	1873.978555122476			
PWY-5101	L-isoleucine biosynthesis II	112615.29648132026	32339.21965559546	135883.27284038594	90376.30101905348	71681.57135358879	104806.08537374865	37248.040681906765	81531.0800441745	38552.49654126802	9360.7471915032	20327.86193272264	2502.3376613187675			
PWY-5103	L-isoleucine biosynthesis III	97509.3245395137	27840.999530406047	117961.6462618772	73912.81198115587	62684.45716695817	86610.75126560398	30668.50097662949	68307.50793154171	32000.14346183628	7622.273870823988	15780.128091136468	1894.8309358451			
PWY-5104	L-isoleucine biosynthesis IV	104770.68246457414	29649.74666014703	124998.95484446884	85550.52156585784	64961.62316800814	105415.39891883612	38837.65093497353	85203.97539406954	38528.20225614483	9208.824807577495	19275.70891109056	2326.599153758993			
PWY-5121	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	99445.19781669408	27677.84974474181	109125.54342993666	70134.08052100101	59633.103446631474	73829.81438682783	29010.43002074052	65683.48011776611	26505.163280765195	6918.5679586216265	13907.729988368574	1632.8994505014316			
PWY-5154	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	58682.77360288254	12029.351780049434	45950.00450238907	45637.90305391077	20356.7933848698	30231.12809438216	4693.721860369228	6350.538312365342	8469.819570075088	4434.061944170104	4717.130203302493	478.3783356312268			
PWY-5177	glutaryl-CoA degradation	2094.0711713599662	767.240351914666	884.7732060157628	8192.758818914004	901.4537711007952	5255.962127644633	2409.864819134496	3150.6754933673947	4645.17111092638	987.2686363137728	1429.9077080561328	149.72825890198283			
PWY-5178	toluene degradation IV (aerobic) (via catechol)	21.151103393474138	0.0029197093486415	35.248869349093845	98.73510488067517	31.305546754395458	149.77742732372164	141.44693999036835	195.271238275388	249.43275947238507	84.2552612697767	162.78092816003152	37.83045651008014			
PWY-5179	toluene degradation V (aerobic) (via toluene-cis-diol)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006115501631714	0.0	0.0	1.8405715424869693e-06			
PWY-5180	toluene degradation I (aerobic) (via o-cresol)	1710.270272330001	984.285686945476	633.1935580925809	4424.720452126545	1023.5572188207218	5747.366162422063	2288.409537644725	5266.563279914747	1898.058806856435	596.5023861855126	1870.7366250470195	164.218842709669			
PWY-5181	toluene degradation III (aerobic) (via p-cresol)	4.708792686411766	0.6966567612845281	52.94238958571694	79.0649917596489	28.72798222407588	124.95151709184128	139.3378578180485	255.2562058261039	283.5760894384506	153.67232441435695	306.9287548654852	68.89066644487276			
PWY-5182	toluene degradation II (aerobic) (via 4-methylcatechol)	1710.270272330001	984.285686945476	633.1935580925809	4424.720452126545	1023.5572188207218	5747.366162422063	2288.409537644725	5266.563279914747	1898.058806856435	596.5023861855126	1870.7366250470195	164.218842709669			
PWY-5183	superpathway of aerobic toluene degradation	0.0002854963479407	3.599999999998531e-15	29.73277568487898	88.43182660384988	23.358699243359204	128.0278659544399	140.83008099440065	198.3483855067045	206.8479383840565	92.4318189584486	140.37026469503857	41.89261417591114			
PWY-5184	toluene degradation VI (anaerobic)	0.2055680756583739	0.2425821377140702	0.3914919964693165	3.455983664879902	2.2477945725271	13.987849967576429	6.1418359266613605	10.042833855299214	6.265235456559775	0.367857594379869	3.783577969317729	0.5123211864172813			
PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	22301.807092019688	2477.048545567101	11982.673174558931	24625.431349860297	4944.517876229344	42182.23117299597	20634.481982880985	48746.85716406492	15111.218068890272	3293.2148353891494	7173.984644987027	745.5998469224403			
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	20098.20334012028	2127.8434419819	10514.146773141983	21554.86941617365	4289.753455303717	37713.22027386739	19301.271933986634	47294.17258861306	13531.469166886764	2898.6769219225303	6333.490299882706	666.7107233469875			
PWY-5198	factor 420 biosynthesis	0.0025186540859076	0.005621431770536	0.0025203407251606	206.47125568019976	0.0496143260348581	168.67246582538385	81.59250080008825	171.2794546757102	23.442136179752527	93.0968486239192	117.65145198087704	9.956981618414014			
