	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697
EC:1.1.1.193	98712.80352018418	187226.09807203463	93541.29424339562	176345.98016327812	28990.254298055337	29312.267155224636	91277.44227890516	9670.325788076945	41599.1551646516	23489.838615040957	8435.18519906142
EC:1.1.1.197	0.0	0.0	0.0	0.0	0.0	2.14662106568289e-11	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.2	1473.8559337593842	559.0470132496346	186.04106927948337	168.9299058230814	406.70027950088274	1134.541335827504	605.0280764712891	1377.2867498675027	956.7796509155306	1064.702813301562	689.7884720196041
EC:1.1.1.202	1527.5272530028976	1129.783470540342	186.10294916598556	2209.756693342774	4704.057959204141	3257.72706422371	1702.2040791381446	820.9190192089382	13568.270701979034	1183.3814392432441	927.1262876268663
EC:1.1.1.203	46.267919112051224	1704.7831492213895	60.46742714664538	303.2292615903357	9.196881109591633	114.69866974179453	57.78092851758112	795.560628503879	147.6297221611271	334.4282185446407	194.9324494962839
EC:1.1.1.205	128340.46163148245	285779.744253446	99382.58284338145	200159.94353157957	55432.54851860431	54634.23811505674	117421.36554205939	22190.632550916846	80860.65999385048	32407.343914138448	14957.471959092964
EC:1.1.1.206	83.5524517031669	46.115359983030345	124.66343734159278	310.1007910989685	368.1597607707102	259.1469651044954	255.17902929346909	1347.0197249899547	309.6949437778273	369.0191882859489	143.51109122580306
EC:1.1.1.208	0.0019026041167536447	0.0018442320810855013	0.0013775368567702025	0.0027586280803585917	0.004061075918300624	0.011406657618945425	0.0007698596710577848	0.18146627436441196	0.016055057556613662	0.011005344629650835	0.008242760433969477
EC:1.1.1.21	0.0	0.0	0.0	0.0	0.0	1.0338451899112782e-21	0.0	0.0	9.814857234239835	0.0	0.0
EC:1.1.1.215	257.06095822009735	161.80449472211046	359.89364299261547	50.28752518568227	41.42632805857356	97.27305138487968	69.02436082663705	927.848281314545	221.15825206222587	420.2735003632608	256.8671062358698
EC:1.1.1.216	2.179638799011209	2.1529941280100893	1.5777423047039143	3.5115499236075722	4.655662311163954	13.066353552008849	0.8846464914886141	208.2366629694459	18.38659973969672	12.605888437249684	9.439728744908498
EC:1.1.1.219	894.9586810663398	3363.7074801658437	487.3773774171958	2236.6183302940613	5084.336934904947	3740.3473877383767	1708.7569141602264	2575.3465367034555	12245.023892767604	1118.4055920448668	1319.2129208306378
EC:1.1.1.22	160426.61805930652	371027.3320862745	145215.03646653035	253515.92542162622	40927.88982043911	48848.38770555255	154326.25456109416	16740.194849930118	67125.74887845844	28518.983191015363	10659.28937878452
EC:1.1.1.220	0.0	0.0062738035694014736	0.0	0.20274349161362493	0.02382512489880909	0.05684744874752609	0.11704530568394722	13.105340775115552	0.10032611187857889	0.040971331512565996	0.14212957091518416
EC:1.1.1.23	106730.92067881094	184064.11108977773	75141.13286554095	143882.96525768226	47412.35285402624	44362.97400298189	72139.81243066792	18947.515728909508	59627.15177906382	27156.204080950105	11951.002651389084
EC:1.1.1.239	0.0	0.0	0.0	0.0	0.0	0.001007190529929864	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.243	0.03163569685275906	191.75885010050044	0.03730036320424001	27.045159173063134	0.05694622700731481	0.2929840244730924	515.8607337709633	40.95548479055003	0.16489169572802	0.15461682690727185	106.73007518308636
EC:1.1.1.244	0.00010817314132797716	0.0006115489501622224	0.00012754255040616356	0.000872396270869069	0.00019471165439035888	0.0008636035877236933	0.00020766929270985988	0.002617447172024134	0.0005632196290762591	0.0005282533098749544	0.0007523631759391619
EC:1.1.1.25	138275.75437289444	192012.1567452832	94108.04662722655	187696.27870919037	69178.7274671845	63935.68851110062	102480.85854016127	22300.46881163513	79368.41532984613	34685.310632063076	14062.706915497474
