	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
EC:1.14.13.10	0.0	0.012746368051586918	3.1181437189144168e-06	2.9312518240898934e-06	0.0	0.0	0.0	8.242916203313192e-06	0.0	0.0	0.0	0.0	1.319063320840452e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.134608899915854e-06	0.0	5.311664379223297e-06	6.964182186092767e-06	4.2099858413103174e-06	0.0	275.4065077851645	6.721384997581285
EC:1.14.13.106	0.0	0.0005798224864011509	2.03152737723151	1.9097639066718928	0.0	0.0	0.0	5.370409912050491	0.0	0.0	0.0	0.0	8.593937580023518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.345291138532644	0.0	3.4606460053785977	4.537291429274161	6.255468787605066	0.0	0.0	0.008255201182024033
EC:1.14.13.107	0.0	0.3865782593990739	0.05775704159176404	0.0542952630736457	0.0	0.0	0.0	0.1526826525359567	0.0	0.0	0.0	11.882065103710357	0.24432868383140563	0.0	0.0	0.0	0.0	0.3882459414091475	0.0	0.9258690041230276	0.0	0.09510780981356728	0.0	0.098387389462311	0.12899683471637932	3.590567514249194	0.0	275.4065077851645	19.99641214859585
EC:1.14.13.113	0.7371111148884313	2.221926193539361	0.1401885840352635	1.8592967742669684	0.035009619550676045	1.537281473360965	2.667847353006592	1.2895791932167588	3.8799752607719595	7.50349096281744	2.6003697660012124	5.380723864057479	38.81288734014849	2.9138223109191608	1.9975415800037744	1.4965960767621518	1.789784630767595	3.7426737833556967	3.3678927753963683	10.62408182053846	0.3937594188246986	7.956361258573447	0.0	10.692784979144234	9.182502354039261	16.606200599701047	6.512257668528095	388.0938960380315	0.33221189223140213
EC:1.14.13.114	2.1497473543308274	12.091779787840366	15.863023129083068	3.7318475120771306	0.007100854742060445	0.3121514695618624	51.04362627898793	153.65538533088386	85.42702447704698	61.16319864551831	52.854195931195065	81.60295018975746	197.41558562765474	12.17664692729485	26.949693609462525	22.85757520620053	8.028632063086889	197.97671298620665	4.971224400034912	118.51552373838909	0.08002197341495938	40.08090653007661	0.0	6.902418582996445	120.45812275920858	39.15118972184265	32.03670474476352	321.05727999156636	8.31260037596806
EC:1.14.13.12	0.0	0.0025372752035938227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.854692826373873
EC:1.14.13.122	0.04544362377611518	0.12764099702924847	0.008614747208895416	0.06902774125649137	0.002154886627740413	0.09472817738463428	0.1642000220629436	0.07932766385283138	0.23908580081857145	0.4621947877847142	0.16011119026595347	0.3314218676673214	2.031331597589277	0.17965688649515055	0.12315035076602772	0.0922368558677158	0.11035092233647135	0.23078886121807313	0.20765817252833957	0.6549839028059279	0.02428415827406152	0.4905971301067257	0.0	0.020459424708368333	0.5661431544405959	1.0238774298473257	0.1947068404668845	0.21068815692920334	0.020466381789196943
EC:1.14.13.127	24.070618537600463	118.76746300618002	171.18167609122088	158.18270493514567	15.397245772006697	26.244302380605305	465.18507344897137	990.840489015166	636.4568064557825	224.52614233562622	211.80432494248572	531.1810149720917	1199.4191969293483	237.81791118260736	564.7645125098404	340.69047483440323	143.51019716484623	2306.147118799228	241.69765226284318	1111.549496323738	16.52938212005034	789.9481356791684	8.140287383712048	114.4895052213047	956.529835811097	603.5309499266833	298.454858493591	666.4129782324335	162.696018511619
EC:1.14.13.129	0.8852781421918464	2.486968551731555	0.16804852734762835	1.3450718821228393	0.042035536924281414	1.8461387184191613	3.2032146307589797	1.5476207780853728	13.659504475965479	9.010457662449113	3.1224055793552408	6.461310948343302	51.56391929045739	3.499586046173128	2.3990681280244748	1.7973304726219694	2.149579179796904	7.732775577845678	4.044953528085618	67.02054992068688	51.960922227831965	13.862693280514147	0.0	0.3991035499069302	23.697878939962706	33.94420202906644	18.792191375754474	4.105671791828566	0.39894074363168747
EC:1.14.13.133	0.0	0.5180505359840436	3.4876929927152713	3.278651456874293	0.0	0.0	0.0	9.219831949196838	0.0	0.0	0.0	0.0	14.753931555934319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.743141142578459	0.0	5.941180492322545	7.789547756600669	20.221522047627342	0.0	0.0	2.3182768600409687
EC:1.14.13.141	0.0	1.7491158425511764	1.3586193664273112	1.2771879217518571	0.0	0.0	0.0	3.591555296738444	0.0	0.0	0.0	12.0	5.747345647883357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2372217958203673	0.0	2.314367374986587	3.0343927805379693	13.834350437952331	0.0	379.16	5.914640945798055
EC:1.14.13.142	0.0	3.6249399552130854	0.7102744579434167	0.6677028027354517	0.0	0.0	0.0	16.15763405601446	14.28	0.0	0.0	25.493526644277836	3.0046626123095326	0.0	10.28	16.84	0.0	154.05726609436041	0.0	0.8042948801385484	0.0005527982887075008	16.029600211503038	0.0	1.2099312532790065	1.5863543098546973	11.238982548895212	0.0	518.7674610741758	4.789257562488221
EC:1.14.13.148	0.014289511371749216	0.24516345720606758	0.002860001808048233	0.034680666085976926	0.000677592903321951	0.02978678317186225	0.05163184375589363	0.025343713485836986	0.07517928777978383	0.4230715594695692	0.05034613184286225	0.10421388422302279	3.5527971716910356	0.05649217446287363	0.038723987910289824	1.7091236941706014	0.03469927414632819	6.579410802230352	0.06529703336158607	18.07651162138564	0.008649117853925846	0.15451459766681738	0.0	1.5347083371153252	7.326005982039013	0.32215699966579536	12.692389302855325	103.89184942698309	2.8943891150888588
EC:1.14.13.149	36.84972977433724	174.84299421197653	1119.0391541230044	833.6522691519176	107.76005599722124	87.59794194089147	2872.146437853364	2695.0689175050447	1356.7747148677372	825.4622508527033	826.3601607019605	1801.7063969932117	1475.3941417705782	277.7213531938609	495.20390219863407	537.141373354434	263.9279962083896	1719.2056133480926	352.79342875086815	1174.1883606273136	136.03200942549333	757.8510819464835	14.638461624505098	156.47331167357623	1601.6252097122808	710.6592521298032	690.8036717102045	2928.554150013276	165.1793187261453
EC:1.14.13.151	0.0	8.483378386821395e-15	0.0	0.012000364322221744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0049600102937095e-11	0.0	1.1935571878967323e-10	0.0	0.0	0.0	0.0	12.67	0.0	0.0	0.0	0.0
EC:1.14.13.154	0.0	0.007020482023319869	3.274264386471863e-13	3.0780151014782815e-13	0.0	0.0	0.0	8.655626359190605e-13	0.0	0.0	0.0	0.0	1.3851067956652266e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.391690882455244e-13	0.0	5.577611257712322e-13	7.312868093445045e-13	4.4207733672238403e-13	0.0	0.0	2.5591747424518845
EC:1.14.13.163	0.0	0.001580301504123951	2.229632038079506e-07	2.0959947865857816e-07	0.0	0.0	0.0	5.894106144828474e-07	0.0	0.0	0.0	1.006370186661282	9.431976539636017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6715076463012684e-07	0.0	3.798111358242692e-07	6.335000533173727	3.010354928384948e-07	0.0	0.0	9.060208216989726e-10
EC:1.14.13.165	0.5144411180915949	3.759359318134174	1.499174989872626	1.667952787156827	0.10656214840340479	2.172423341918767	8.340997110240563	8.538729028814503	5.4954589519042525	14.713456544639117	6.618114527959139	21.556445137507936	76.83352799687395	1.6364420052235669	1.3952538686502844	1.7446981255823837	22.327859882872588	1.4510319528720537	21.779333067972694	7.442234972958039	0.07943975446144026	3.781222932654842	0.0	1.6813567798224254	32.34395617837022	39.809466270542025	8.525405169049058	386.12864829359313	10.033449281218092
EC:1.14.13.168	0.0009860895788668263	0.0027697055504818163	0.00018693298952380036	0.0014978456964850994	4.675928261625982e-05	0.0020555242030045277	0.0035630065815982943	0.0017213456177375469	0.005187966914868671	0.010029249997457818	0.0034742822658479565	0.007191584269894876	0.044078239215123514	0.0038984079354525457	0.0026722621884745063	0.0020014645576394534	0.0023945250288672964	0.00500793009129032	0.00450601300867978	0.014212616583229299	0.0005269464319918643	0.010645557665110324	0.0	0.000443952832501371	0.01228484478903031	0.022217305305217594	0.004224979664130405	0.004571761199372988	0.0004441037954821831
EC:1.14.13.170	0.0	0.02956935095239144	1.3322221525218274	1.2523728752413394	0.0	0.0	0.0	3.5217733874236323	0.0	0.0	0.0	0.0	5.635677938586027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.193753828442883	0.0	2.269400512182293	2.9754362270834505	1.798710035581521	0.0	0.0	0.4209925393596453
EC:1.14.13.171	0.0	0.02956935095239144	1.3322221525218274	1.2523728752413394	0.0	0.0	0.0	3.5217733874236323	0.0	0.0	0.0	0.0	5.635677938586027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.193753828442883	0.0	2.269400512182293	2.9754362270834505	1.798710035581521	0.0	0.0	0.4209925393596453
EC:1.14.13.172	0.1454901224943288	10.15124625912587	0.011678544508292744	0.959200620879572	0.002921262665305539	0.054983498406452364	20.53117726432675	122.09475292482236	34.28547481723648	50.6529310094853	0.17906234092324955	80.24975802686424	608.168288939295	102.03167334783608	304.1890061671667	123.31141742437445	30.02043582635128	1323.9416524771366	88.03333102145737	622.0986265150362	0.0	410.1182927386306	0.0	0.027735729938079094	460.2034830849378	212.22559736438367	100.01070262156888	74.0658290835498	48.01508126249037
EC:1.14.13.180	0.0	1.0025578939701256	0.0069935325713925516	0.006574361849447888	0.0	0.0	0.0	0.01848763499945413	0.0	0.0	0.0	0.0	0.029584628322515495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01151616404500603	0.0	0.01191327315000624	0.015619624796674848	0.009442372052227168	0.0	0.0	0.002074791438011952
EC:1.14.13.181	0.0	0.0039080772188030575	3.0712885740975124e-07	2.8872050318014467e-07	0.0	0.0	0.0	8.119053076005412e-07	0.0	0.0	0.0	0.0	1.299242264310651e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.057453109397165e-07	0.0	5.231848044203965e-07	6.859534102400753e-07	4.1467240054061054e-07	0.0	0.0	1.2480316707214767e-09
EC:1.14.13.185	0.0	0.005728111251020977	0.06638983797646499	0.06241063633118791	0.0	0.0	0.0	0.17550373572327338	0.0	0.0	0.0	0.0	0.2808478634903456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10932332941234928	0.0	0.11309309939208548	0.1482776192029565	8.577050354694661	0.0	0.0	0.0794218346695081
EC:1.14.13.186	0.0	1.6251426522009056e-07	0.0005689806389162379	0.000534877698413372	0.0	0.0	0.0	0.001504119165336932	0.0	0.0	0.0	0.0	0.0024069496428601738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009369334180261079	0.0	0.00096924146692356	0.0012707832566331118	0.000768213607117192	0.0	0.0	2.3137908339279e-06
EC:1.14.13.188	0.0	0.009588268639154553	0.07294983646100138	0.06857744878668269	0.0	0.0	0.0	0.1928453090041614	0.0	0.0	0.0	0.0	0.3085985195400721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1201255982102294	0.0	0.12426786021747871	0.16292897228513875	0.09849378550570535	0.0	0.0	0.00029712951003298295
EC:1.14.13.2	4.341467603630159	17.047790890369587	32.7169659453328	12.09650892659128	0.05728150175343796	1.2626228777603132	71.12202329528178	316.0565582512114	173.77109304432219	67.09182404075348	77.30163705550457	138.03587043217058	612.3833666707113	88.28669989049104	196.81344557983033	113.10430121510856	44.24909842709621	877.835798658148	61.193316029613314	481.4049936271	0.0883348001473276	302.5851758056425	0.00044125138615542196	41.22043113513408	259.0960778875561	203.89442397228797	95.62307855460476	444.39195781456726	65.10707628401275
EC:1.14.13.20	0.00017550408545619105	0.6726343143576313	9.789713700019147	4.255364984897843	4.682194555545442e-05	0.0008812745253655798	18.753671366975293	50.29560336142023	6.027278263726109	15.631227423039377	15.002870007985697	39.62964423645269	73.9006863617252	5.000507659850499	9.750476142811786	8.500684457003933	0.00032754505788347963	21.750347045511823	0.0005342290135425234	25.502542462956438	0.0009526041832082188	16.138403916270313	0.0	4.539385616927929	19.906549611418733	3.600295858578569	13.375171541426367	19.31047261254465	4.170832504193162
EC:1.14.13.200	0.00036588498972812955	0.6088992992530756	0.011996142256113238	0.011971074338670278	9.761281068801556e-05	0.0018372513655332285	0.00765394187007686	0.03451502589500768	0.004649225002903838	0.012982721221975309	0.005983295714377649	0.0096821472979988	0.054047155957273905	0.0010583521101667221	0.0009926464523430704	0.0014269328017385082	0.0006828548738776322	0.0007235087616252022	0.0011137426039080263	0.005300440840500017	0.0	0.020697569283165334	0.0	0.020697095372187734	0.029001448708896448	0.021433745584510538	0.00035762377189707263	0.003536236032630871	7.606791544585153
EC:1.14.13.22	0.0006512971592146317	1.4001326189718248	398.07181163507084	257.27258147101435	37.85963991046729	0.001517737454106802	963.7134665879008	754.8817050033186	303.3838693251116	134.76564134823968	188.5904899432401	452.56796617960765	190.22861001829475	21.002517011556698	17.46176515435538	91.40866153310074	37.356252876188734	209.23862227407537	28.774378181452153	301.16586752069657	30.08882103077716	40.28941511257938	0.0	2.1306184050067527	300.1557613465791	9.512644263845916	136.04451333604527	854.4838020110265	44.60767990711238
EC:1.14.13.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14	7.14	0.0	0.0	0.0	0.0	0.0	5.14	8.42	0.0	76.86	0.0	0.0	0.0	7.43	0.0	0.0	0.0	5.14	0.0	0.0	0.0
EC:1.14.13.25	0.0	0.02022040261335379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5122208707644487	0.0	0.0	0.0	0.0	0.0
EC:1.14.13.38	0.0	0.031971646269938175	0.00015109393092089637	0.0001420378278057638	0.0	0.0	0.0	0.00039942181107795324	0.0	0.0	0.0	0.0	0.0006391702251259371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002488045171631164	0.0	0.00025738398327218944	0.0003374590002902039	3.5127903987954374	0.0	0.0	0.09842759055423854
EC:1.14.13.40	0.007082127841280346	6.147243940286985	2.637381377774289	2.492034839692699	0.001612309924727448	0.03185233894521943	10.116290710917822	75.14815254694606	33.210585963679655	25.199321617556365	14.099607487965285	40.14319501621844	319.16554460294077	51.02182563587736	157.15920997888605	74.3255224198063	15.013927345199338	739.1926554161988	44.02348489390708	341.5557704672413	52.33461366072681	230.8011939808465	0.0	16.8219273834384	240.712181446314	126.86256763895196	89.00568568839402	37.04209588841372	43.97027360515716
EC:1.14.13.48	0.056946282242397415	0.2525747457771792	0.06073382988441758	0.16510878724599387	0.015191916221784677	0.285939607996219	1.191255621455453	0.5971699183840522	0.7238491299609151	2.0206868860375535	0.9312281073834914	1.5068756811879789	0.7705268671135436	0.16489176067638742	0.15461687733758173	0.22212326469208837	0.1062757435470505	0.11262340776634099	0.17334199959998858	0.8249312013437242	0.0	0.24687816063545848	0.0	0.14423861660015164	0.4795235960581437	0.89706820570659	0.05565857947624898	0.5504003470563505	0.07842953630756544
EC:1.14.13.49	0.056946282242397415	0.2525747457771792	0.06073382988441758	0.16510878724599387	0.015191916221784677	0.285939607996219	1.191255621455453	0.5971699183840522	0.7238491299609151	2.0206868860375535	0.9312281073834914	1.5068756811879789	0.7705268671135436	0.16489176067638742	0.15461687733758173	0.22212326469208837	0.1062757435470505	0.11262340776634099	0.17334199959998858	0.8249312013437242	0.0	0.24687816063545848	0.0	0.14423861660015164	0.4795235960581437	0.89706820570659	0.05565857947624898	0.5504003470563505	0.07842953630756544
EC:1.14.13.50	0.0	1.046585170417969	2.6482726890279336e-19	2.4895434111366694e-19	0.0	0.0	0.0	7.000796572256809e-19	0.0	0.0	0.0	1.2576568516986	1.1202945350115012e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.360878055749467e-19	0.0	4.511253161120139e-19	5.914754144579738e-19	3.57558583881374e-19	0.0	0.0	3.9238060848354213
EC:1.14.13.59	8.464327997507509	52.20368310228125	26.60840861492339	63.885119671523846	2.5142589665123563	22.19423644677602	77.70867338835367	167.34283726861662	179.44758890857233	92.95166235442821	88.23969750488943	176.7019713006973	214.32306801883936	67.24699587401342	62.81446248679407	68.80881336033727	27.27269758729767	106.49981569591452	63.35957958644044	216.0846443513377	12.879366911486763	105.11640299400659	6.722286892837578	161.89911501836337	206.99996809715338	109.99589832907728	72.41791270788765	80.60874001474112	26.374377837774283
EC:1.14.13.7	0.002513515749408896	0.024826489953627587	517.1440236630541	336.27426011288173	50.24	0.004366309527925379	1253.986360954538	932.9173845201444	387.684166268327	158.10949245324966	222.3929108730186	533.265525452624	40.208572739401426	0.010584257726026522	5.1443224154109775	114.94499446137091	60.97158711886015	170.64899598375752	38.197728602813385	5.361190916699283	0.002161207705488991	16.82392918454313	0.00044125138615542196	8.621958784403759	382.113678763937	5.147981911693664	162.8019620748821	734.840837453547	15.131281730073344
EC:1.14.13.70	0.001122991079545259	0.4015055655680063	0.00021288540536490961	0.0017057956921472535	5.3251001115271946e-05	0.0023408982238876373	0.004057668484940252	0.0019603247159301848	0.005908226484928984	0.011421638077361221	0.003956626330898949	0.008190011491826788	0.0501977411601823	0.004439634521817517	0.003043259622834169	0.0022793333307892616	0.0027269634572712454	0.005703194659016693	0.005131595061451998	0.016185792834668058	0.0006001038396583483	0.012123509416321648	0.0	0.000505588012842342	0.01399038323431694	0.02530179428321796	0.0048115450926181445	0.0052064712524462885	0.7648409275451263
EC:1.14.13.72	0.0014981899543576342	0.006644913353637788	0.001597891246626235	0.004343611416473252	0.000399695359183944	0.007522996615731651	0.03134061014502329	0.015700817337999176	0.019037190347913527	0.05316389420357843	0.02449981219478955	0.03964550671852145	0.020272329779795414	0.004333636372463263	0.0040645912920158735	0.005842864422221749	0.0027960871340685263	0.0029625526845527073	0.004560443931178942	0.021703725060721022	0.0	0.006495272789160117	0.0	0.0037948804369736158	0.012613181240669114	0.023601610374262602	0.0014643627301950733	0.014479832321795175	0.002063460673916219
EC:1.14.13.8	0.8266581473336242	2.3975557680937216	0.16747389546258062	1.2657924331475863	0.039199219590806474	1.7231860734273405	2.986937984950891	1.4714934783168068	4.349173959633404	8.407716093675413	2.912558658717769	6.028845508920858	36.99718469210416	3.2681114885883273	2.240209568437564	1.6778668172048392	2.007377084729096	4.198245575214074	3.7774786849456174	11.914713982635243	0.4423953932512038	8.942104318966193	0.0	0.3905110250057001	10.32266669551348	18.639734360081558	3.5418829450422225	107.58608889177073	0.3723446241575428
EC:1.14.13.81	5.04569523393256	14.353373443328396	4.07878271282718	10.340054961413085	0.3705751139918607	10.961925421810587	28.248034576924276	36.94565501434582	27.530251405865606	56.74550194553727	20.579395049099475	40.6034958608818	223.34646326768268	18.920285727764167	13.153960484905395	10.35209561197676	11.626222564851304	24.375110424146445	21.730537422561394	71.20358945830071	3.1136942395244827	54.224019660083385	0.0	41.11760483601229	70.23494428196975	110.69662330816352	23.207347547843977	24.042299843736846	3.6738976271389787
EC:1.14.13.82	12.083730458830686	50.470093321838256	65.71354206283675	17.61607890924455	0.004785693870850972	0.18617543140017598	177.65510859866663	918.9303028776552	515.5821282038221	189.811943748446	247.34074046595913	377.72074014732266	1795.7533694085264	268.5840942122325	726.3486431643937	404.9835422204624	107.98641250053109	3481.4999069005235	204.62446343412017	1689.4700425418005	20.955035882401543	1038.3607219672328	0.00044125138615542196	80.52455142788548	952.4863419317621	664.7726402947908	293.9808544575467	486.7775121766414	160.71772728371417
EC:1.14.13.83	6.0	21.439197279964148	800.4365823713352	511.56353658623885	75.71919413706624	0.0	1943.800339810051	1742.1709781748364	777.1552664265716	281.26527470399685	393.8649917225748	915.3076390462066	657.1588806193984	100.02559678459858	259.2	293.5765001500583	133.40440392863005	1303.6104861897707	144.82797038521474	547.8683216674896	0.0	392.59490380400297	0.0	22.777987608174904	890.56998615194	276.544139539451	347.0838061630502	1271.8572784346159	94.0913556955432
EC:1.14.13.84	0.0	0.6033672657498611	127.43474896967362	82.86623160054549	12.380402931466783	0.0	309.00983009497213	228.12799719074022	93.75986678671339	38.957362648001265	54.80250413871214	141.69058872890741	9.90753606941618	0.0	0.0	26.246749924970683	12.215298035684881	23.5418270353353	9.408514807392551	2.3512178476828622	0.0	10.927183871366424	0.0	0.00149258040721776	100.42703351703332	0.001183008174609632	40.11309691847458	456.48961467527295	6.323013816771004
EC:1.14.13.9	4.9571739670791635	13.984195300421735	0.9966164023089791	7.583300209077322	0.23506373403822847	10.333332068618605	17.91160138932584	8.803759234906204	26.08044449877327	50.4180736336947	19.965575107626456	47.783613930298785	234.69616730107893	25.47750441685923	13.433737499932382	15.164292681818168	12.037524167186767	25.175380826988178	22.65219191101921	74.67375749598783	3.2185681859308195	53.609987631769805	0.0	2.3286985367522295	61.884230309476074	111.76548782293784	21.239408316771843	22.98271484349099	2.654453014538932
EC:1.14.13.90	0.011105643165931555	0.031193273083463674	0.00210529664047092	0.016869197463687795	0.000526617376920024	0.023149943784757963	0.0401276725168934	0.019386322100470105	0.05842847399259233	0.11295248837501023	0.039128432070608135	0.0809938269411076	0.49642264414586157	0.043905065395910145	0.030095836065029847	0.022541107484317625	0.026967875021102757	0.056400844087324	0.05074810001840852	0.1600668454573158	0.005934632275485254	0.11989353428410322	0.0	0.004999932912717288	0.13835568846859542	0.25021810403051675	0.0475830163290754	0.05148857629996524	0.0050016331040920545
EC:1.14.13.92	9.139664078190207e-06	0.005076682938555889	9.747888900981237e-06	2.649807463819393e-05	2.4383298699390396e-06	4.5893821226848164e-05	0.0001911924772275492	9.578237779859539e-05	0.00011613582394303157	0.0003243033032806672	0.00014946038904334577	0.0002418562563198331	0.00012367075598840291	2.643722217343519e-05	2.4795920514706556e-05	3.5644223830366405e-05	1.7057447932023436e-05	1.8072966162933457e-05	2.7820855063914694e-05	0.0001324029411113223	0.0	3.96242220263731e-05	0.0	2.3150557317483575e-05	7.694634392772157e-05	0.00014398093505945157	8.933302084743251e-06	8.833379435284725e-05	4.8547054144554735
EC:1.14.14.1	0.9370006129107705	3.215011948672104	6.25312749046182	7.151806962296587	0.05120872153575516	2.0439298456730275	3.920283363981227	17.894656023798046	18.359730509693318	10.311987045445814	3.697690827942647	10.625797464468825	66.55590522325892	11.671566226626982	2.5393271045594066	1.9875243854292142	4.057959694206906	21.062820020274188	4.23456450812748	19.546465142239413	0.5002872563539623	25.25015358409345	0.0	10.789477203341884	52.571188798079106	36.678032914053	3.9124816194703635	343.3344389249158	15.643091062812447
EC:1.14.14.11	0.0	1.5996800852659305e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.14.14.12	0.08330513987871563	1.942168722969677	0.9954659567835291	1.0937987656648622	0.0222246035683561	0.41830762751932615	1.7426588026584204	10.409698177473652	8.198541208488251	2.9559217725948543	1.362284052134291	24.94678623186556	4.962467205281779	0.24096689684888184	5.366006952687495	8.744885797405027	0.15547322897150673	77.02472935568572	0.2535782718946287	1.2068108233082941	0.0	9.284077345551518	0.0	98.55268920905219	2.7262149153298947	7.714440594017586	0.08142421574598172	208.31211895448817	13.77494809760895
EC:1.14.14.13	0.0026571379461585746	0.011785188796265033	0.0028340673381907844	0.007703775626026341	0.0007088858810607251	0.013342526906111776	0.055584623451721236	0.02784669851677096	0.03376370313694603	0.09428340099150195	0.043452020531299054	0.0703139011111814	0.03595473789409995	0.007685987759191105	0.007208818699016746	0.01036270249002531	0.004959043546574025	0.0052542810961472	0.008088245809964575	0.03849297698472502	0.0	0.011519960421638487	0.0	0.006730643661557685	0.022370531715185975	0.04185913937103524	0.002597143149988625	0.02568093038158965	0.0036596829833856217
EC:1.14.14.3	0.0	8.51523573436073e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.14.14.5	19.005756754784368	92.08015202213689	194.90403996809601	164.07011852481182	15.482951288889465	28.749098446978966	525.6417767584453	985.2037408208944	688.9739085167256	240.7666081191801	301.0340588938436	542.6214428206608	1302.4243575335852	257.89012811365325	442.5471884922902	322.25648293587557	116.6742203886848	1832.405798988677	205.60529117551684	1098.6803047781632	36.94379222985934	666.2605037346124	8.140513984162338	135.41374556226648	814.2407167347778	499.9721733587288	287.88609115896423	1907.8464863521513	156.7610148663206
EC:1.14.14.8	0.04470460453259244	0.23222347404754237	0.13464398395406574	0.2074972901195983	0.010401580877044432	0.20406318601282725	0.8148716201564157	0.6537899731514544	0.5162926942138484	1.410293965639602	0.6418645635018219	1.0497275138096476	1.215255998469524	0.13668615471742762	0.12126250017658488	0.16134435420674906	0.08733943953279706	0.31558339594780677	0.14668492990411794	1.137472984081607	0.0037148210374098366	0.3919649145329435	0.0	0.25728343221021144	2.9122903820821615	0.8770104601016316	0.06668543586880304	0.3971075506626183	0.38202234225037945
EC:1.14.14.9	815.5265416326207	786.0646053618368	1410.973325684247	1417.696350888552	280.8255309696563	760.241290751628	3208.507938736742	2199.755595223899	1177.162510923651	2054.828722057508	1058.9267208503682	1565.8093645686308	1057.187812083195	1946.692573168655	346.59079076424973	457.58630223340054	157.70074464308178	635.7105105576939	936.5582804215163	355.43750916183524	72.07784905883454	255.36188811001904	22.675949312146066	11432.03813897245	3277.97977781978	1290.5938411860598	593.6026805999903	1836.237006528649	68.90546846915683
EC:1.14.15.11	0.0	0.48811277608680137	1.7252370348655506	1.6218316605360696	0.0	0.0	0.0	4.560721246742371	0.0	0.0	0.0	0.0	7.298242472412313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8409265999994235	0.0	2.938889586206301	3.8532107908038165	14.329342116474624	0.0	0.0	3.1041852329387494
EC:1.14.15.12	0.015248075179281622	0.09692014109509761	0.016468956731507698	0.044387727841846664	0.004062482846926904	0.07649313787440563	0.31854170994837816	0.1601822839078142	0.19356805623856924	0.5404158357078486	0.2490302299692914	0.4030195892744413	0.2080687822009622	0.04413281108242756	0.04136797172698602	0.059419973173453614	0.02847168332488302	0.030229374162832542	0.046452798675953685	0.22089140131951163	9.68038574344383e-05	0.06664373486317016	0.0	0.03895948327464161	0.12898306839699175	0.24068659665706682	0.014986447581777662	0.14724520125464055	0.020978971373908327
EC:1.14.15.13	0.0005986570152197309	0.30325694022515864	518.7659937856365	337.80874939475893	50.240032081233565	0.0012973624083157612	1253.9724544929368	930.0656568137916	380.4832749911105	158.09651497383763	222.3923252626347	542.7503837039576	47.13641082835284	0.0023488699740212182	0.001622387107949802	106.51124658352774	49.5714442585335	93.78298810911727	38.18270992240534	5.368629746737659	0.0003109126639559653	12.080113810653092	0.0	2.7869525027535773	385.48099518188513	14.385777713688942	162.78250930970233	734.8428601950206	12.325533288423431
EC:1.14.15.3	4.215922842466731	14.425442794520716	537.4301053738332	342.4390991157902	50.25023882416741	0.4500956568024586	1302.6301872896954	1125.0586776927723	537.8260028613589	203.30835800124873	287.8398519802102	615.444732562693	299.99083558587944	26.032580280576123	26.645142019473663	143.0782582787217	65.42432624798161	241.38658039284485	49.1166762145398	258.0423935544385	1.1532924824789306	70.3353610953122	0.0	14.702711365094958	450.0665414417981	77.19636646282484	209.1928091809285	777.2410730344297	35.834504337266
