	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
K14244	0.0	0.0	0.00737268406689442	0.0	0.0	0.0	0.0	0.0	0.0
K14249	0.0	0.0	2.6661996031123567e-05	0.0	0.0	0.0	0.0	0.0	0.0
K14250	6.571782267572869e-15	3.715309547968914e-14	0.05033893034434745	5.3000207231507056e-14	3.4159210503106032e-15	7.619050243902661e-15	3.4159210503106032e-15	9.830261689227179e-14	6.728521031815515e-14
K14251	0.0	0.0	0.013981781196195128	0.0	0.0	0.0	0.0	0.0	0.0
K14252	0.0	0.0	0.0510836224440654	0.0	0.0	0.0	0.0	0.0	0.0
K14253	0.0	0.0	0.045240199851971946	0.0	0.0	0.0	0.0	0.0	0.0
K14255	0.0	0.0	4.221073324661937e-08	0.0	0.0	0.0	0.0	0.0	0.0
K14256	0.0	0.0	1.7635569224205572e-05	0.0	0.0	0.0	0.0	0.0	0.0
K14257	0.018976766574986422	0.025756274441769554	0.1275102826829006	0.037911048031750605	0.002723746779318456	0.06411247730901116	0.01951842015854078	0.35632132379645326	0.2805050506074913
K14259	0.5893461646871682	3.3318258935644063	0.6948743479067673	4.752967701301024	0.30633394227001054	0.6832633610827062	0.3063339423090133	8.815610117082432	6.034022283141666
K14260	8256.16697983137	1274.833871335268	1708.9381274001812	1796.9972177341633	1347.729266646138	1223.3014785029518	2261.968592653382	5421.233834604426	2571.016118625819
K14261	305.7076390224156	15131.375943780384	1503.8538021919446	8644.741575008327	1758.6944495338207	87.0545590578424	861.147652148182	214.74745373749528	245.1422096344612
K14266	0.03082073769878927	76.17457911994084	0.21630096549995279	0.044994441429969265	0.0033956128593353885	0.11019066243648452	0.0330906157291732	24.588978491621045	0.4679902877500066
K14267	180.78769375042376	15120.91401315345	1169.2689928634916	3034.858337251209	1338.4774115477492	76.5955348503149	837.9522635182336	910.8056633813306	237.5596549460069
K14268	7.1	17.21	1.37	0.0	0.0	0.0	18.03	4.1	6.01
K14270	0.0	0.0	1.1985428987106702e-08	0.0	0.0	0.0	0.0	0.0	0.0
K14274	201.0270026402874	5.316052112640549	3.0238937854348036	8.217283223310343	0.23985591602907627	6.087923207133348	14.342628544308795	98.44078744014121	3.239845031032538
K14287	154.42029983670434	155.3388150396184	357.5053318314885	39.83287831547519	415.72776060630076	25.311245610574055	72.97545635542895	156.35364159337672	57.697264749607626
K14297	0.05400912415268904	0.30533667500221917	0.06367998500088676	0.4355735865762196	0.02807319180556885	0.06261592575563092	0.02807319180556885	0.8078840752935923	0.5529725620467296
K14306	0.0	0.2920947089027265	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K14314	0.3827013090463373	0.37096062206479563	0.277086067238494	0.5548880746792477	0.04192717728453272	1.3696311114019433	0.4112057399492394	7.317825568201764	5.813890155940771
K14323	0.0005733504051096299	0.003241395024522596	0.0006760143914649196	0.004623964862168489	0.0002980195688591231	0.0006647185445335174	0.0002980195688591231	0.008576340926056986	0.005870249655737419
K14326	8.96932868548341e-07	5.070745065380162e-06	0.0010989527091208604	7.233597518952653e-06	4.662132343470521e-07	1.0398665556218197e-06	4.662132343470521e-07	1.3416580855098498e-05	9.183249572848414e-06
